Datum und Uhrzeit;Energie | PowerMeter;Energie | Symo GEN24 10.0 Plus;Energie | Wattpilot_;Direkt verbraucht;Energie aus Batterie bezogen;Energie in Batterie gespeichert;Energie ins Netz eingespeist;Energie vom Netz bezogen;PV Produktion;Verbrauch;Energie vom Netz an Wattpilot;Energie von Batterie an Wattpilot;Energie von PV an Wattpilot;Batteriespannung;Batteriestrom;Batterietemperatur minimum;State of Charge;Eingestellte Stromstärke | PowerMeter;Eingestellte Stromstärke | Symo GEN24 10.0 Plus;Eingestellte Stromstärke | Wattpilot_;Energie Wattpilot | PowerMeter;Energie Wattpilot | Symo GEN24 10.0 Plus;Energie Wattpilot | Wattpilot_;Energie Ohmpilot;Temperatur Ohmpilot;Energie ins Netz eingespeist | PowerMeter;Energie ins Netz eingespeist | Symo GEN24 10.0 Plus;Energie ins Netz eingespeist | Wattpilot_;Energie vom Netz bezogen | PowerMeter;Energie vom Netz bezogen | Symo GEN24 10.0 Plus;Energie vom Netz bezogen | Wattpilot_
[dd.MM.yyyy HH:mm];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[V];[A];[°C];[%];[A];[A];[A];[Wh];[Wh];[Wh];[Wh];[°C];[Wh];[Wh];[Wh];[Wh];[Wh]
01.07.2024 05:35;n/a;  19,18031;n/a;   1,14   ;  21,61   ;   0,00   ;   0,00   ;   1,00   ;   1,14   ;  23,75   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,50   ;  17,00   ;  49,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,10   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 05:40;n/a;  21,48535;n/a;   0,00   ;  23,08   ;   0,04   ;   1,82   ;   2,00   ;   1,86   ;  25,08   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   0,50   ;  17,00   ;  48,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 05:45;n/a;  18,7871 ;n/a;   2,92   ;  19,46   ;   0,00   ;   0,00   ;   0,00   ;   2,92   ;  22,38   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,50   ;  17,00   ;  48,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
01.07.2024 05:50;n/a;  53,40493;n/a;   0,00   ;  52,17   ;   0,16   ;   4,11   ;   5,00   ;   4,27   ;  57,17   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   0,50   ;  17,00   ;  47,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,10   ;   5,00   ;n/a;n/a;   5,00   ;n/a;n/a
01.07.2024 05:55;n/a;  32,47897;n/a;   2,86   ;  30,26   ;   0,09   ;   3,00   ;   3,00   ;   5,95   ;  36,11   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   0,60   ;  17,00   ;  47,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   3,00   ;n/a;n/a;   3,00   ;n/a;n/a
01.07.2024 06:00;n/a;  29,96763;n/a;   8,87   ;  24,89   ;   0,00   ;   0,00   ;   1,00   ;   8,88   ;  34,77   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   0,60   ;  17,00   ;  47,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 06:05;n/a;  29,78506;n/a;   9,80   ;  21,64   ;   0,14   ;   2,00   ;   2,00   ;  11,94   ;  33,44   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   0,50   ;  17,00   ;  46,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 06:10;n/a;  28,2138 ;n/a;  12,31   ;  18,42   ;   0,16   ;   1,00   ;   1,00   ;  13,47   ;  31,73   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,40   ;  17,00   ;  46,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,10   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 06:15;n/a;  20,26187;n/a;  11,08   ;  11,82   ;   0,00   ;   1,00   ;   1,00   ;  12,08   ;  23,90   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;   0,00   ;  17,00   ;  46,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 06:20;n/a;  25,21387;n/a;  11,05   ;  15,69   ;   0,26   ;   2,00   ;   3,00   ;  13,31   ;  29,74   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,50   ;  17,00   ;  46,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
01.07.2024 06:25;n/a;  30,71117;n/a;  16,19   ;  16,20   ;   0,32   ;   2,00   ;   1,00   ;  18,51   ;  33,38   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,50   ;  17,00   ;  46,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 06:30;n/a;  25,47406;n/a;  25,01   ;   4,21   ;   0,02   ;   0,00   ;   1,00   ;  25,04   ;  30,22   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  17,00   ;  46,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 06:35;n/a;  29,46993;n/a;  22,02   ;   8,36   ;   0,84   ;   3,00   ;   3,00   ;  25,87   ;  33,38   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  17,00   ;  46,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,30   ;   3,00   ;n/a;n/a;   3,00   ;n/a;n/a
01.07.2024 06:40;n/a;  31,31013;n/a;  22,80   ;  10,38   ;   0,37   ;   2,00   ;   2,00   ;  25,18   ;  35,18   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,30   ;  17,00   ;  46,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,40   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 06:45;n/a;  35,46889;n/a;  21,38   ;  17,00   ;   0,01   ;   1,00   ;   1,00   ;  22,39   ;  39,39   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,30   ;  17,00   ;  45,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,40   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 06:50;n/a;  28,87298;n/a;  20,65   ;  10,04   ;   0,41   ;   2,00   ;   2,00   ;  23,06   ;  32,69   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  17,00   ;  45,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,50   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 06:55;n/a;  20,74052;n/a;  20,59   ;   2,79   ;   1,44   ;   1,00   ;   2,00   ;  23,03   ;  25,38   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;   0,00   ;  17,00   ;  45,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,60   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 07:00;n/a;  17,36067;n/a;  19,34   ;   0,62   ;   5,72   ;   1,00   ;   1,00   ;  26,06   ;  20,96   ;   0,00   ;   0,00   ;   0,00   ; 421,10   ;   0,00   ;  17,00   ;  45,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,60   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 07:05;n/a;  18,73329;n/a;  18,33   ;   1,75   ;  10,20   ;   2,00   ;   2,00   ;  30,53   ;  22,09   ;   0,00   ;   0,00   ;   0,00   ; 421,50   ;   0,40   ;  17,00   ;  45,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,50   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 07:10;n/a;  17,18729;n/a;  17,24   ;   1,44   ;  17,21   ;   2,00   ;   1,00   ;  36,45   ;  19,67   ;   0,00   ;   0,00   ;   0,00   ; 421,90   ;   0,60   ;  17,00   ;  45,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,40   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 07:15;n/a;  25,57119;n/a;  27,97   ;   0,26   ;  17,04   ;   1,00   ;   2,00   ;  46,01   ;  30,24   ;   0,00   ;   0,00   ;   0,00   ; 421,90   ;   0,10   ;  17,00   ;  46,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,30   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 07:20;n/a;  30,73395;n/a;  32,11   ;   1,43   ;   9,38   ;   1,00   ;   2,00   ;  42,49   ;  35,55   ;   0,00   ;   0,00   ;   0,00   ; 421,90   ;   0,00   ;  17,00   ;  46,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 07:25;n/a;  29,50678;n/a;  29,82   ;   1,55   ;  10,80   ;   2,00   ;   2,00   ;  42,62   ;  33,38   ;   0,00   ;   0,00   ;   0,00   ; 421,90   ;   0,00   ;  17,00   ;  46,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,30   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 07:30;n/a;  34,35113;n/a;  33,78   ;   3,26   ;   4,51   ;   1,00   ;   2,00   ;  39,30   ;  39,04   ;   0,00   ;   0,00   ;   0,00   ; 421,10   ;   0,00   ;  17,00   ;  46,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 07:35;n/a;  44,01565;n/a;  35,51   ;  10,48   ;   0,61   ;   2,00   ;   2,00   ;  38,12   ;  47,99   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;-   0,50   ;  17,00   ;  46,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,30   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 07:40;n/a;  47,89534;n/a;  36,79   ;  12,03   ;   0,71   ;   3,00   ;   2,00   ;  40,51   ;  50,82   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;   0,00   ;  17,00   ;  45,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   3,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 07:45;n/a;  30,11096;n/a;  33,37   ;   0,40   ;   9,70   ;   0,00   ;   1,00   ;  43,07   ;  34,78   ;   0,00   ;   0,00   ;   0,00   ; 421,90   ;   0,50   ;  17,00   ;  46,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,30   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 07:50;n/a;  25,22906;n/a;  25,29   ;   1,53   ;  18,05   ;   2,00   ;   1,00   ;  45,34   ;  27,82   ;   0,00   ;   0,00   ;   0,00   ; 422,30   ;   0,40   ;  17,00   ;  46,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 07:55;n/a;  42,13792;n/a;  39,42   ;   4,49   ;   4,52   ;   2,00   ;   3,00   ;  45,94   ;  46,91   ;   0,00   ;   0,00   ;   0,00   ; 421,50   ;   0,00   ;  17,00   ;  46,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
01.07.2024 08:00;n/a;  69,33504;n/a;  37,97   ;  31,95   ;  12,11   ;   3,00   ;   4,00   ;  53,08   ;  73,92   ;   0,00   ;   0,00   ;   0,00   ; 421,50   ;   0,50   ;  17,00   ;  46,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,20   ;   3,00   ;n/a;n/a;   4,00   ;n/a;n/a
01.07.2024 08:05;n/a;  32,50787;n/a;  30,78   ;   1,97   ;  20,75   ;   3,00   ;   2,00   ;  54,53   ;  34,75   ;   0,00   ;   0,00   ;   0,00   ; 422,70   ;   0,70   ;  17,00   ;  46,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,10   ;   3,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 08:10;n/a;  23,20091;n/a;  24,88   ;   0,89   ;  20,90   ;   1,00   ;   2,00   ;  46,78   ;  27,78   ;   0,00   ;   0,00   ;   0,00   ; 422,70   ;   0,60   ;  17,00   ;  46,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,00   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 08:15;n/a;  23,86223;n/a;  27,06   ;   0,02   ;  28,10   ;   0,00   ;   0,00   ;  55,16   ;  27,07   ;   0,00   ;   0,00   ;   0,00   ; 423,50   ;   0,90   ;  17,00   ;  46,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,00   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
01.07.2024 08:20;n/a;  30,32758;n/a;  28,96   ;   1,59   ;  33,03   ;   3,00   ;   3,00   ;  64,98   ;  33,54   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;   1,10   ;  17,00   ;  47,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,90   ;   3,00   ;n/a;n/a;   3,00   ;n/a;n/a
01.07.2024 08:25;n/a;  29,20344;n/a;  30,95   ;   0,62   ;  39,31   ;   1,00   ;   2,00   ;  71,26   ;  33,57   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;   1,10   ;  17,00   ;  47,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  57,00   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 08:30;n/a;  29,70961;n/a;  31,80   ;   0,01   ;  44,89   ;   1,00   ;   0,00   ;  77,69   ;  31,81   ;   0,00   ;   0,00   ;   0,00   ; 425,10   ;   1,20   ;  17,00   ;  48,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,80   ;   1,00   ;n/a;n/a;   0,00   ;n/a;n/a
01.07.2024 08:35;n/a;  31,28288;n/a;  31,65   ;   0,87   ;  40,34   ;   2,00   ;   3,00   ;  73,99   ;  35,52   ;   0,00   ;   0,00   ;   0,00   ; 425,10   ;   1,10   ;  17,00   ;  48,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,80   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
01.07.2024 08:40;n/a;  32,31374;n/a;  31,67   ;   1,04   ;  39,15   ;   3,00   ;   2,00   ;  73,82   ;  34,71   ;   0,00   ;   0,00   ;   0,00   ; 425,10   ;   1,10   ;  17,00   ;  48,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,80   ;   3,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 08:45;n/a;  38,2661 ;n/a;  40,93   ;   0,29   ;  53,58   ;   0,00   ;   1,00   ;  94,51   ;  42,22   ;   0,00   ;   0,00   ;   0,00   ; 425,10   ;   0,00   ;  17,00   ;  49,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,80   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 08:50;n/a;  32,94859;n/a;  33,99   ;   0,01   ;  67,39   ;   2,00   ;   1,00   ; 103,39   ;  35,00   ;   0,00   ;   0,00   ;   0,00   ; 426,70   ;   1,90   ;  17,00   ;  49,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,80   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 08:55;n/a;  29,39914;n/a;  31,28   ;   0,08   ;  68,36   ;   1,00   ;   2,00   ; 100,64   ;  33,36   ;   0,00   ;   0,00   ;   0,00   ; 426,70   ;   1,80   ;  17,00   ;  50,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,80   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 09:00;n/a;  24,18029;n/a;  24,89   ;   0,04   ;  79,54   ;   2,00   ;   2,00   ; 106,43   ;  26,93   ;   0,00   ;   0,00   ;   0,00   ; 427,50   ;   2,30   ;  17,00   ;  51,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,80   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 09:05;n/a;  22,13026;n/a;  25,09   ;   0,00   ;  81,90   ;   0,00   ;   1,00   ; 106,99   ;  26,09   ;   0,00   ;   0,00   ;   0,00   ; 427,50   ;   2,20   ;  17,00   ;  52,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,90   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 09:10;n/a;  39,52728;n/a;  37,17   ;   0,37   ;  60,75   ;   5,00   ;   5,00   ; 102,92   ;  42,54   ;   0,00   ;   0,00   ;   0,00   ; 426,70   ;   1,50   ;  17,00   ;  52,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,80   ;   5,00   ;n/a;n/a;   5,00   ;n/a;n/a
01.07.2024 09:15;n/a; 120,65769;n/a;  67,52   ;  49,99   ;  25,85   ;   8,00   ;   9,00   ; 101,37   ; 126,51   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   3,30   ;  17,00   ;  52,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   8,00   ;n/a;n/a;   9,00   ;n/a;n/a
01.07.2024 09:20;n/a; 208,1692 ;n/a; 107,40   ; 102,54   ;   0,42   ;   4,00   ;   6,00   ; 111,82   ; 215,94   ;   0,00   ;   0,00   ;   0,00   ; 417,90   ;-   3,30   ;  17,00   ;  51,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   4,00   ;n/a;n/a;   6,00   ;n/a;n/a
01.07.2024 09:25;n/a; 203,21105;n/a; 109,99   ;  94,95   ;   0,00   ;   4,00   ;   4,00   ; 113,99   ; 208,94   ;   0,00   ;   0,00   ;   0,00   ; 417,50   ;-   2,80   ;  17,00   ;  50,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   4,00   ;n/a;n/a;   4,00   ;n/a;n/a
01.07.2024 09:30;n/a; 204,63379;n/a; 115,13   ;  88,85   ;   0,00   ;   6,00   ;   6,00   ; 121,13   ; 209,98   ;   0,00   ;   0,00   ;   0,00   ; 417,10   ;-   2,70   ;  17,00   ;  49,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   6,00   ;n/a;n/a;   6,00   ;n/a;n/a
01.07.2024 09:35;n/a; 126,04699;n/a;  78,88   ;  44,88   ;  39,56   ;   6,00   ;   6,00   ; 124,44   ; 129,76   ;   0,00   ;   0,00   ;   0,00   ; 422,70   ;   2,20   ;  17,00   ;  49,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   6,00   ;n/a;n/a;   6,00   ;n/a;n/a
01.07.2024 09:40;n/a;  41,20759;n/a;  38,80   ;   1,03   ;  81,21   ;   4,00   ;   4,00   ; 124,01   ;  43,84   ;   0,00   ;   0,00   ;   0,00   ; 425,50   ;   2,70   ;  17,00   ;  50,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   4,00   ;n/a;n/a;   4,00   ;n/a;n/a
01.07.2024 09:45;n/a;  32,18115;n/a;  27,94   ;   0,03   ;  99,30   ;   7,00   ;   7,00   ; 134,23   ;  34,96   ;   0,00   ;   0,00   ;   0,00   ; 427,10   ;   2,90   ;  17,00   ;  51,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   7,00   ;n/a;n/a;   7,00   ;n/a;n/a
01.07.2024 09:50;n/a;  44,18966;n/a;  39,92   ;   0,14   ;  87,58   ;   7,00   ;   8,00   ; 134,51   ;  48,06   ;   0,00   ;   0,00   ;   0,00   ; 427,90   ;   3,00   ;  17,00   ;  52,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   7,00   ;n/a;n/a;   8,00   ;n/a;n/a
01.07.2024 09:55;n/a;  53,18004;n/a;  52,32   ;   0,00   ;  91,24   ;   4,00   ;   6,00   ; 147,56   ;  58,32   ;   0,00   ;   0,00   ;   0,00   ; 427,90   ;   2,10   ;  17,00   ;  53,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   4,00   ;n/a;n/a;   6,00   ;n/a;n/a
01.07.2024 10:00;n/a;  53,39856;n/a;  49,90   ;   0,00   ;  99,76   ;   6,00   ;   7,00   ; 155,67   ;  56,90   ;   0,00   ;   0,00   ;   0,00   ; 428,70   ;   2,70   ;  17,00   ;  54,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   6,00   ;n/a;n/a;   7,00   ;n/a;n/a
01.07.2024 10:05;n/a;  42,58252;n/a;  41,34   ;   0,00   ; 118,04   ;   4,00   ;   5,00   ; 163,38   ;  46,34   ;   0,00   ;   0,00   ;   0,00   ; 429,90   ;   4,00   ;  17,00   ;  55,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   4,00   ;n/a;n/a;   5,00   ;n/a;n/a
01.07.2024 10:10;n/a;  42,22539;n/a;  39,99   ;   0,00   ; 128,58   ;   5,00   ;   6,00   ; 173,57   ;  45,99   ;   0,00   ;   0,00   ;   0,00   ; 429,90   ;   2,90   ;  18,00   ;  56,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   5,00   ;n/a;n/a;   6,00   ;n/a;n/a
01.07.2024 10:15;n/a;  74,08248;n/a;  64,20   ;   4,28   ; 107,62   ;   9,00   ;   8,00   ; 180,82   ;  76,48   ;   0,00   ;   0,00   ;   0,00   ; 430,70   ;   4,20   ;  18,00   ;  57,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   9,00   ;n/a;n/a;   8,00   ;n/a;n/a
01.07.2024 10:20;n/a;  38,03913;n/a;  36,11   ;   0,13   ; 132,56   ;   5,00   ;   6,00   ; 173,68   ;  42,24   ;   0,00   ;   0,00   ;   0,00   ; 431,10   ;   4,00   ;  18,00   ;  58,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   5,00   ;n/a;n/a;   6,00   ;n/a;n/a
01.07.2024 10:25;n/a;  42,70796;n/a;  40,44   ;   0,00   ; 123,26   ;   5,00   ;   6,00   ; 168,70   ;  46,45   ;   0,00   ;   0,00   ;   0,00   ; 431,50   ;   3,20   ;  18,00   ;  59,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   5,00   ;n/a;n/a;   6,00   ;n/a;n/a
01.07.2024 10:30;n/a;  44,16957;n/a;  43,08   ;   0,00   ; 125,86   ;   4,00   ;   5,00   ; 172,94   ;  48,08   ;   0,00   ;   0,00   ;   0,00   ; 431,50   ;   2,80   ;  18,00   ;  61,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   4,00   ;n/a;n/a;   5,00   ;n/a;n/a
01.07.2024 10:35;n/a;  71,16026;n/a;  70,72   ;   0,37   ;  85,85   ;   3,00   ;   3,00   ; 159,57   ;  74,09   ;   0,00   ;   0,00   ;   0,00   ; 430,70   ;   2,30   ;  18,00   ;  62,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   3,00   ;n/a;n/a;   3,00   ;n/a;n/a
01.07.2024 10:40;n/a;  49,09139;n/a;  51,00   ;   0,00   ; 138,81   ;   1,00   ;   1,00   ; 190,81   ;  52,01   ;   0,00   ;   0,00   ;   0,00   ; 433,10   ;   4,00   ;  18,00   ;  63,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 10:45;n/a;  31,50581;n/a;  32,77   ;   0,00   ; 133,28   ;   2,00   ;   3,00   ; 168,05   ;  35,77   ;   0,00   ;   0,00   ;   0,00   ; 432,30   ;   3,30   ;  18,00   ;  64,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,70   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
01.07.2024 10:50;n/a;  31,16294;n/a;  31,92   ;   0,00   ; 143,91   ;   2,00   ;   1,00   ; 177,83   ;  32,92   ;   0,00   ;   0,00   ;   0,00   ; 433,50   ;   4,30   ;  18,00   ;  66,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
01.07.2024 10:55;n/a;  31,76089;n/a;  34,84   ;   0,00   ; 164,93   ;   0,00   ;   2,00   ; 199,77   ;  36,84   ;   0,00   ;   0,00   ;   0,00   ; 433,90   ;   4,50   ;  18,00   ;  67,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   0,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 11:00;n/a;  43,37553;n/a;  44,50   ;   0,00   ; 167,49   ;   2,00   ;   2,00   ; 213,99   ;  46,50   ;   0,00   ;   0,00   ;   0,00   ; 433,90   ;   4,70   ;  18,00   ;  69,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
01.07.2024 11:05;n/a;  54,53557;n/a;  55,53   ;   0,00   ; 165,72   ;   2,00   ;   2,00   ; 223,25   ;  57,53   ;   0,00   ;   0,00   ;   0,00   ; 433,90   ;   4,70   ;  18,00   ;  70,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  56,60   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
