Zeitstempel,Consumption,Production,Battery Charging,Battery Discharging,"Battery 
BYD B-BOX H with Kostal PLENTICORE plus and Energy Manager EM300-LR - SOC ","Inverter 
Kostal PLENTICORE plus - currentPower ","Inverter 
Kostal PLENTICORE plus - activeDevice ","Smart Meter 
KOSTAL EM - currentPower ","Smart Meter 
KOSTAL EM - activeDevice ","Energy Measurement 
Wärmepumpe Innen - currentPower ","Energy Measurement 
Wärmepumpe Innen - activeDevice ","Energy Measurement 
Wärmepumpe Außen - currentPower ","Energy Measurement 
Wärmepumpe Außen - activeDevice ","Car Charging 
KEBA Wallbox P30 - currentPower ","Car Charging 
KEBA Wallbox P30 - activeDevice ","Heatpump 
PV Ready Switch - currentPower 
","Heatpump 
PV Ready Switch - activeDevice 
","Heatpump 
PV Ready Switch - currentWaterTemp 
"
2025-06-20T02:45:00+02:00,184,0,0,174,74,0,0,8.67,1,5,1,7,1,0,0,0,0,
2025-06-20T03:00:00+02:00,221,0,0,213,74,0,0,13,1,5.33,1,7,1,0,0,0,0,
2025-06-20T03:15:00+02:00,252,0,0,235,73,0,0,-2.67,1,5,1,7,1,0,0,0,0,
2025-06-20T03:30:00+02:00,236,0,0,226,73,0,0,-9,1,5,1,7,1,0,0,0,0,
2025-06-20T03:45:00+02:00,185,0,0,182,72,0,0,-11,1,5.33,1,7,1,0,0,0,0,
2025-06-20T04:00:00+02:00,179,0,0,177,72,0,0,4.67,1,5,1,7,1,0,0,0,0,
2025-06-20T04:15:00+02:00,225,0,0,227,71,0,0,-6.33,1,5,1,7,1,0,0,0,0,
2025-06-20T04:30:00+02:00,230,1,0,220,71,0.33,1,-8.67,1,5,1,7,1,0,0,0,0,
2025-06-20T04:45:00+02:00,201,1,0,194,70,1,1,-4.33,1,5,1,7,1,0,0,0,0,
2025-06-20T05:00:00+02:00,184,2,0,164,70,0.33,1,0.33,1,5,1,7,1,0,0,0,0,
2025-06-20T05:15:00+02:00,234,1,0,223,69,1.33,1,4,1,5,1,7,1,0,0,0,0,
2025-06-20T05:30:00+02:00,205,6,0,195,69,3.33,1,5.67,1,5,1,7,1,0,0,0,0,
2025-06-20T05:45:00+02:00,173,47,0,128,68,46,1,6.33,1,5.33,1,7,1,0,0,0,0,
2025-06-20T06:00:00+02:00,131,126,0,18,68,126.33,1,-18.33,1,5,1,7,1,0,0,0,0,
2025-06-20T06:15:00+02:00,178,196,0,17,68,197,1,-45.67,1,5,1,7,1,0,0,0,0,
2025-06-20T06:30:00+02:00,199,265,0,16,68,267.33,1,-95.67,1,5,1,7,1,0,0,0,0,
2025-06-20T06:45:00+02:00,225,327,0,12,68,327.33,1,-121.67,1,5,1,46.33,1,0,0,0,0,
2025-06-20T07:00:00+02:00,187,388,0,10,68,388.67,1,-198,1,5.33,1,59.67,1,0,0,0,0,
2025-06-20T07:15:00+02:00,197,444,0,10,68,443.67,1,-259.33,1,5,1,7,1,0,0,0,0,
2025-06-20T07:30:00+02:00,206,487,0,13,68,486.67,1,-297.67,1,8.67,1,7,1,0,0,0,0,
2025-06-20T07:45:00+02:00,1961,514,0,1457,66,509.33,1,-17.67,1,29.67,1,1791.33,1,0,0,0,0,
2025-06-20T08:00:00+02:00,2932,551,0,2381,60,549.67,1,0.67,1,44.33,1,2808.33,1,0,0,0,0,
2025-06-20T08:15:00+02:00,1315,803,0,834,56,807,1,-342,1,29,1,1095.33,1,0,0,0,0,
2025-06-20T08:30:00+02:00,205,1191,0,17,56,1193.33,1,-992,1,5,1,7,1,0,0,0,0,
2025-06-20T08:45:00+02:00,208,1465,0,17,56,1466,1,-1271.67,1,5,1,7,1,0,0,0,0,
2025-06-20T09:00:00+02:00,616,1715,0,106,55,1716.33,1,-1214.67,1,5,1,7,1,0,0,0,0,
2025-06-20T09:15:00+02:00,189,1977,0,24,55,1979,1,-1803.33,1,5,1,7,1,0,0,0,0,
2025-06-20T09:30:00+02:00,234,2789,0,25,55,2796.33,1,-2564,1,5.33,1,7,1,0,0,0,0,
2025-06-20T09:45:00+02:00,262,3737,0,26,55,3740.67,1,-3499.33,1,5.67,1,7,1,0,0,0,0,
2025-06-20T10:00:00+02:00,187,4501,1482,3,57,4504,1,-2826.67,1,5.67,1,7,1,0,0,0,0,
2025-06-20T10:15:00+02:00,296,4939,1782,0,61,4941,1,-2881.67,1,5.67,1,7,1,0,0,0,0,
2025-06-20T10:30:00+02:00,197,5363,1782,0,65,5365.67,1,-3377.33,1,5.33,1,7,1,0,0,0,0,
2025-06-20T10:45:00+02:00,243,5744,1782,0,70,5743.33,1,-3725,1,5,1,7,1,0,0,0,0,
2025-06-20T11:00:00+02:00,235,6098,1268,0,73,6098.67,1,-4602.33,1,5,1,7,1,0,0,0,0,
2025-06-20T11:15:00+02:00,219,6414,1151,0,76,6416.33,1,-5055.67,1,5,1,7,1,0,0,0,0,
2025-06-20T11:30:00+02:00,211,6748,1151,0,78,6752.33,1,-5379,1,5,1,7,1,0,0,0,0,
2025-06-20T11:45:00+02:00,166,7018,1151,0,81,7019.33,1,-5703,1,5,1,7,1,0,0,0,0,
2025-06-20T12:00:00+02:00,200,7301,876,0,83,7302.33,1,-6230.33,1,5.33,1,7,1,0,0,0,0,
2025-06-20T12:15:00+02:00,225,7497,833,0,85,7498,1,-6437,1,5,1,7,1,0,0,0,0,
2025-06-20T12:30:00+02:00,214,7712,833,0,87,7712.67,1,-6668.67,1,5,1,7,1,0,0,0,0,
2025-06-20T12:45:00+02:00,194,7851,833,0,89,7851,1,-6822.67,1,5,1,7,1,0,0,0,0,
2025-06-20T13:00:00+02:00,171,7969,575,0,91,7971,1,-7219.67,1,5,1,7,1,0,0,0,0,
2025-06-20T13:15:00+02:00,245,8041,527,0,93,8041.33,1,-7278.67,1,5,1,7,1,0,0,0,0,
2025-06-20T13:30:00+02:00,302,8184,2532,0,98,8164,1,-5398.67,1,5,1,7,1,0,0,0,0,
2025-06-20T13:45:00+02:00,197,8215,27,0,100,8214.67,1,-7995.67,1,11,1,8.33,1,0,0,0,0,
2025-06-20T14:00:00+02:00,3841,8232,24,0,100,8232.33,1,-4367.33,1,2559.33,1,1085.67,1,0,0,0,0,
2025-06-20T14:15:00+02:00,8713,8159,0,486,98,8151.33,1,73,1,7157,1,1330,1,0,0,0,0,
2025-06-20T14:30:00+02:00,5118,8064,0,426,97,8067.67,1,-3453.67,1,3871.33,1,924,1,0,0,0,0,
2025-06-20T14:45:00+02:00,432,8029,0,31,97,8028,1,-7622,1,5.33,1,7,1,0,0,0,0,
2025-06-20T15:00:00+02:00,301,7948,0,31,97,7948,1,-7678.33,1,5,1,7,1,0,0,0,0,
2025-06-20T15:15:00+02:00,212,7814,0,31,97,7813,1,-7621.33,1,5.33,1,7,1,0,0,0,0,
2025-06-20T15:30:00+02:00,223,7598,0,30,97,7597.33,1,-7392.33,1,5,1,7,1,0,0,0,0,
2025-06-20T15:45:00+02:00,231,7078,0,29,97,7072.67,1,-6865.33,1,5,1,7,1,0,0,0,0,
2025-06-20T16:00:00+02:00,225,6240,0,27,97,6230.33,1,-6023,1,5.33,1,7,1,0,0,0,0,
2025-06-20T16:15:00+02:00,418,4932,0,24,97,4918,1,-4486.67,1,5,1,7,1,0,0,0,0,
2025-06-20T16:30:00+02:00,293,4883,0,26,97,4881.33,1,-4615,1,5,1,7,1,0,0,0,0,
2025-06-20T16:45:00+02:00,243,3860,0,26,97,3855.67,1,-3653.33,1,5,1,7,1,0,0,0,0,
2025-06-20T17:00:00+02:00,170,3142,0,25,97,3136.67,1,-3005.33,1,5,1,7,1,0,0,0,0,
2025-06-20T17:15:00+02:00,250,2769,0,24,97,2759,1,-2537.33,1,5.33,1,7,1,0,0,0,0,
2025-06-20T17:30:00+02:00,238,2413,0,23,97,2414,1,-2173.33,1,5,1,7,1,0,0,0,0,
2025-06-20T17:45:00+02:00,995,2221,23,332,97,2206.33,1,-1516.67,1,5.33,1,7,1,0,0,0,0,
2025-06-20T18:00:00+02:00,1853,3394,1693,200,98,3397.67,1,-156.33,1,6,1,7,1,0,0,0,0,
2025-06-20T18:15:00+02:00,1829,3453,3,122,99,3455.67,1,-1678.67,1,5.67,1,7,1,0,0,0,0,
2025-06-20T18:30:00+02:00,2205,3234,0,277,98,3228,1,-1234.67,1,6,1,7,1,0,0,0,0,
2025-06-20T18:45:00+02:00,2934,2406,296,1120,96,2413.67,1,-228.67,1,6,1,7,1,0,0,0,0,
2025-06-20T19:00:00+02:00,1139,1022,386,575,95,1035.33,1,-11.67,1,5.33,1,7,1,0,0,0,0,
2025-06-20T19:15:00+02:00,274,847,573,15,97,843,1,-4,1,5.33,1,7,1,0,0,0,0,
2025-06-20T19:30:00+02:00,177,834,661,0,99,834,1,-1,1,5,1,7,1,0,0,0,0,
2025-06-20T19:45:00+02:00,702,764,326,254,99,759.33,1,-0.33,1,5.67,1,7,1,0,0,0,0,
2025-06-20T20:00:00+02:00,405,662,242,0,98,658.33,1,12,1,5,1,7,1,0,0,0,0,
2025-06-20T20:15:00+02:00,306,489,193,0,99,483.67,1,3.33,1,5,1,7,1,0,0,0,0,
2025-06-20T20:30:00+02:00,281,291,19,11,99,295,1,-11,1,5,1,7,1,0,0,0,0,
2025-06-20T20:45:00+02:00,237,205,1,35,99,202.33,1,-0.67,1,5.33,1,7,1,0,0,0,0,
2025-06-20T21:00:00+02:00,236,103,0,131,98,99.67,1,-3,1,5,1,7,1,0,0,0,0,
2025-06-20T21:15:00+02:00,238,33,0,206,98,32.67,1,6.33,1,5,1,7,1,0,0,0,0,
2025-06-20T21:30:00+02:00,296,2,0,290,97,3.33,1,-2.33,1,5,1,7,1,0,0,0,0,
2025-06-20T21:45:00+02:00,364,0,0,353,97,1,1,14.67,1,5,1,7,1,0,0,0,0,
2025-06-20T22:00:00+02:00,336,1,0,320,96,1,1,3.33,1,5,1,7,1,0,0,0,0,
2025-06-20T22:15:00+02:00,268,0,0,259,95,1.33,1,-7.67,1,5.33,1,7,1,0,0,0,0,
2025-06-20T22:30:00+02:00,310,0,0,309,95,0,0,-6.33,1,5.33,1,7,1,0,0,0,0,
2025-06-20T22:45:00+02:00,469,0,0,456,93,0,0,8.67,1,5.33,1,7,1,0,0,0,0,
2025-06-20T23:00:00+02:00,335,0,0,330,92,0,0,-2.33,1,5,1,7,1,0,0,0,0,
2025-06-20T23:15:00+02:00,295,0,0,299,92,0,0,-11,1,5,1,7,1,0,0,0,0,
2025-06-20T23:30:00+02:00,305,0,0,291,91,0,0,2,1,5,1,7,1,0,0,0,0,
2025-06-20T23:45:00+02:00,318,0,0,305,90,0,0,5.67,1,5,1,7,1,0,0,0,0,
2025-06-21T00:00:00+02:00,208,0,0,193,90,0,0,11.67,1,5,1,7,1,0,0,0,0,
2025-06-21T00:15:00+02:00,188,0,0,188,89,0,0,-8.67,1,5,1,7,1,0,0,0,0,
2025-06-21T00:30:00+02:00,239,0,0,237,89,0,0,-6,1,5.33,1,7,1,0,0,0,0,
2025-06-21T00:45:00+02:00,229,0,0,223,88,0,0,-6.33,1,5,1,7,1,0,0,0,0,
2025-06-21T01:00:00+02:00,210,0,0,202,88,0,0,-0.33,1,5,1,7,1,0,0,0,0,
2025-06-21T01:15:00+02:00,166,0,0,155,87,0,0,9,1,5,1,7,1,0,0,0,0,
2025-06-21T01:30:00+02:00,229,0,0,228,87,0,0,-15.33,1,5,1,7,1,0,0,0,0,
2025-06-21T01:45:00+02:00,237,0,0,222,86,0,0,8.33,1,5.33,1,7,1,0,0,0,0,
2025-06-21T02:00:00+02:00,228,0,0,227,86,0,0,3,1,5,1,7,1,0,0,0,0,
2025-06-21T02:15:00+02:00,171,0,0,169,85,0,0,-5.33,1,5,1,7,1,0,0,0,0,
2025-06-21T02:30:00+02:00,212,0,0,192,85,0,0,-4.67,1,5,1,7,1,0,0,0,0,
2025-06-21T02:45:00+02:00,228,0,0,225,84,0,0,-2.67,1,5,1,7,1,0,0,0,0,
2025-06-21T03:00:00+02:00,221,0,0,217,84,0,0,8,1,5,1,7,1,0,0,0,0,
2025-06-21T03:15:00+02:00,198,0,0,190,83,0,0,-4.33,1,5,1,7,1,0,0,0,0,
2025-06-21T03:30:00+02:00,170,0,0,171,83,0,0,1.67,1,5,1,7,1,0,0,0,0,
2025-06-21T03:45:00+02:00,218,0,0,224,82,0,0,8,1,5,1,7,1,0,0,0,0,
2025-06-21T04:00:00+02:00,232,0,0,218,82,0,0,-4.33,1,5,1,7,1,0,0,0,0,
2025-06-21T04:15:00+02:00,206,0,0,208,81,0,0,-15.67,1,5,1,7,1,0,0,0,0,
2025-06-21T04:30:00+02:00,153,2,0,156,81,1,1,2.33,1,5,1,7,1,0,0,0,0,
2025-06-21T04:45:00+02:00,217,2,0,211,80,0.33,1,-6,1,5,1,7,1,0,0,0,0,
2025-06-21T05:00:00+02:00,221,0,0,217,80,0.33,1,-7,1,5,1,7,1,0,0,0,0,
2025-06-21T05:15:00+02:00,222,2,0,207,79,1,1,2.33,1,5,1,7,1,0,0,0,0,
2025-06-21T05:30:00+02:00,138,5,0,117,79,4,1,-1.33,1,5,1,7,1,0,0,0,0,
2025-06-21T05:45:00+02:00,172,47,0,124,79,46,1,-2.67,1,5,1,7,1,0,0,0,0,
2025-06-21T06:00:00+02:00,205,142,0,58,79,142.67,1,-3,1,5,1,7,1,0,0,0,0,
2025-06-21T06:15:00+02:00,180,262,0,16,79,264,1,-89.67,1,5,1,7,1,0,0,0,0,
2025-06-21T06:30:00+02:00,166,376,0,13,79,376.33,1,-219.67,1,5,1,40.67,1,0,0,0,0,
2025-06-21T06:45:00+02:00,217,433,0,13,79,434,1,-225.33,1,5,1,71,1,0,0,0,0,
2025-06-21T07:00:00+02:00,218,506,0,18,79,507,1,-297.33,1,5,1,38.67,1,0,0,0,0,
2025-06-21T07:15:00+02:00,184,660,0,18,78,661,1,-498.67,1,5,1,7,1,0,0,0,0,
2025-06-21T07:30:00+02:00,152,734,0,18,78,734.33,1,-601.33,1,5,1,19.67,1,0,0,0,0,
2025-06-21T07:45:00+02:00,224,826,0,19,78,827.33,1,-614,1,5,1,71.67,1,0,0,0,0,
2025-06-21T08:00:00+02:00,217,882,0,19,78,881.67,1,-681.67,1,5,1,38,1,0,0,0,0,
2025-06-21T08:15:00+02:00,189,978,0,19,78,977.33,1,-802,1,5,1,7,1,0,0,0,0,
2025-06-21T08:30:00+02:00,166,1334,0,19,78,1336.67,1,-1201,1,5,1,7,1,0,0,0,0,
2025-06-21T08:45:00+02:00,171,1726,0,19,78,1728,1,-1581,1,5,1,7,1,0,0,0,0,
2025-06-21T09:00:00+02:00,191,2177,0,20,78,2180,1,-1998,1,5,1,7,1,0,0,0,0,
2025-06-21T09:15:00+02:00,190,2326,0,20,78,2324.33,1,-2156.33,1,5,1,7,1,0,0,0,0,
2025-06-21T09:30:00+02:00,138,2872,0,21,78,2873.33,1,-2744.33,1,5,1,7,1,0,0,0,0,
2025-06-21T09:45:00+02:00,156,3754,0,22,78,3763,1,-3622,1,5,1,7,1,0,0,0,0,
2025-06-21T10:00:00+02:00,197,4634,611,2,79,4628.33,1,-3807.67,1,5,1,7,1,0,0,0,0,
2025-06-21T10:15:00+02:00,215,4281,734,0,81,4286,1,-3366.33,1,5,1,7,1,0,0,0,0,
2025-06-21T10:30:00+02:00,4230,5401,667,1,83,5404.67,1,-500.67,1,5,1,7,1,0,0,0,0,
2025-06-21T10:45:00+02:00,3604,5800,724,0,85,5800.67,1,-1463.33,1,5.33,1,7,1,0,0,0,0,
2025-06-21T11:00:00+02:00,4474,6118,603,0,87,6123.33,1,-1057.33,1,5,1,7,1,0,0,0,0,
2025-06-21T11:15:00+02:00,4373,6491,573,0,89,6492,1,-1543,1,5,1,7,1,0,0,0,0,
2025-06-21T11:30:00+02:00,4503,6746,575,0,91,6748,1,-1675,1,5,1,7,1,0,0,0,0,
2025-06-21T11:45:00+02:00,4450,7008,575,0,93,7009,1,-1979.67,1,5,1,22,1,0,0,0,0,
2025-06-21T12:00:00+02:00,4518,7310,1933,0,96,7312.67,1,-786.67,1,5.33,1,71.67,1,0,0,0,0,
2025-06-21T12:15:00+02:00,4569,7531,1758,0,100,7530,1,-1207.67,1,5,1,10.67,1,0,0,0,0,
2025-06-21T12:30:00+02:00,5187,7700,28,0,100,7701.33,1,-2482.67,1,5,1,7,1,0,0,0,0,
2025-06-21T12:45:00+02:00,5668,7859,28,0,100,7859,1,-2156,1,5,1,7,1,0,0,0,0,
2025-06-21T13:00:00+02:00,4977,8035,26,0,100,8035.33,1,-3016,1,5.33,1,7,1,0,0,0,0,
2025-06-21T13:15:00+02:00,5354,8122,25,0,100,8122.67,1,-2752,1,5.33,1,7,1,0,0,0,0,
2025-06-21T13:30:00+02:00,4581,8201,25,0,100,8201,1,-3584,1,5,1,7,1,0,0,0,0,
2025-06-21T13:45:00+02:00,4547,8242,24,0,100,8242,1,-3674.67,1,5,1,7,1,0,0,0,0,
2025-06-21T14:00:00+02:00,4698,8176,24,2,98,8175,1,-3424.33,1,5,1,7,1,0,0,0,0,
2025-06-21T14:15:00+02:00,5994,7371,1,195,98,7351.67,1,-1566,1,5,1,7,1,0,0,0,0,
2025-06-21T14:30:00+02:00,4498,6371,0,280,97,6403.67,1,-2206.67,1,5,1,7,1,0,0,0,0,
2025-06-21T14:45:00+02:00,4535,8164,0,24,97,8156,1,-3665.67,1,5,1,22.67,1,0,0,0,0,
2025-06-21T15:00:00+02:00,2933,8011,0,24,97,8010,1,-5144.33,1,5,1,71.67,1,0,0,0,0,
2025-06-21T15:15:00+02:00,310,7835,0,24,97,7833.67,1,-7557.67,1,5,1,35,1,0,0,0,0,
2025-06-21T15:30:00+02:00,344,7654,0,24,97,7652.67,1,-7356.33,1,9.67,1,35.33,1,0,0,0,0,
2025-06-21T15:45:00+02:00,993,7213,0,23,97,7209.67,1,-6235.33,1,20.33,1,701.33,1,0,0,0,0,
2025-06-21T16:00:00+02:00,1300,6243,0,20,97,6238,1,-4954,1,18,1,1041,1,0,0,0,0,
2025-06-21T16:15:00+02:00,1429,5941,0,20,97,5936.67,1,-4537.67,1,18,1,1128.33,1,0,0,0,0,
2025-06-21T16:30:00+02:00,2346,5299,0,159,97,5291.33,1,-3081.67,1,18,1,1197,1,0,0,0,0,
2025-06-21T16:45:00+02:00,4598,3830,0,754,96,3821.67,1,-17.33,1,6.67,1,93,1,0,0,0,0,
2025-06-21T17:00:00+02:00,1472,3001,1946,424,96,2999.33,1,6.33,1,5,1,7,1,0,0,0,0,
2025-06-21T17:15:00+02:00,265,2542,233,0,100,2548,1,-2036.67,1,5,1,7,1,0,0,0,0,
2025-06-21T17:30:00+02:00,4302,2427,0,1997,97,2425.33,1,-109,1,5,1,7,1,0,0,0,0,
2025-06-21T17:45:00+02:00,574,2888,2279,106,98,2893.67,1,-155.33,1,5,1,7,1,0,0,0,0,
2025-06-21T18:00:00+02:00,3925,4412,7,556,98,4419.67,1,-1051.33,1,5,1,7,1,0,0,0,0,
2025-06-21T18:15:00+02:00,4838,4704,0,199,97,4692,1,-76.33,1,5,1,7,1,0,0,0,0,
2025-06-21T18:30:00+02:00,3907,2088,154,1964,93,2067,1,18.67,1,5,1,7,1,0,0,0,0,
2025-06-21T18:45:00+02:00,588,1119,526,0,94,1117,1,-4.67,1,5.33,1,7,1,0,0,0,0,
2025-06-21T19:00:00+02:00,1071,799,86,352,94,795,1,0,0,5,1,7,1,0,0,0,0,
2025-06-21T19:15:00+02:00,1494,571,0,931,92,573.33,1,30.33,1,5,1,7,1,0,0,0,0,
2025-06-21T19:30:00+02:00,1389,508,0,961,89,495.67,1,-81.33,1,5,1,7,1,0,0,0,0,
2025-06-21T19:45:00+02:00,1226,376,2,828,87,390.67,1,57.67,1,5.33,1,7,1,0,0,0,0,
2025-06-21T20:00:00+02:00,751,454,1,289,86,454.67,1,8.67,1,5,1,7,1,0,0,0,0,
2025-06-21T20:15:00+02:00,461,337,0,113,86,342,1,-1.67,1,5.33,1,7,1,0,0,0,0,
2025-06-21T20:30:00+02:00,490,253,0,232,85,245.33,1,9.33,1,5.67,1,7,1,0,0,0,0,
2025-06-21T20:45:00+02:00,1250,137,0,1103,83,135.33,1,-6.67,1,5,1,7,1,0,0,0,0,
2025-06-21T21:00:00+02:00,1083,64,0,1008,81,63.33,1,-0.33,1,5.33,1,7,1,0,0,0,0,
2025-06-21T21:15:00+02:00,1316,11,0,1296,78,12.67,1,8.67,1,5.33,1,7,1,0,0,0,0,
2025-06-21T21:30:00+02:00,510,1,0,521,75,1,1,8.67,1,5.33,1,7,1,0,0,0,0,
2025-06-21T21:45:00+02:00,549,0,0,539,73,0.67,1,-10.33,1,5,1,7,1,0,0,0,0,
2025-06-21T22:00:00+02:00,548,0,0,534,71,0.67,1,-16.33,1,5,1,7,1,0,0,0,0,
2025-06-21T22:15:00+02:00,1230,0,0,1230,68,0,0,2,1,5,1,7,1,0,0,0,0,
2025-06-21T22:30:00+02:00,1353,0,0,1354,64,0,0,-13.33,1,5,1,7,1,0,0,0,0,
2025-06-21T22:45:00+02:00,487,0,0,467,62,0,0,0.33,1,5.33,1,7,1,0,0,0,0,
2025-06-21T23:00:00+02:00,503,0,0,498,60,0,0,-5,1,5,1,7,1,0,0,0,0,
2025-06-21T23:15:00+02:00,496,0,0,488,58,0,0,8.67,1,5.33,1,7,1,0,0,0,0,
2025-06-21T23:30:00+02:00,569,0,0,545,57,0,0,-8.33,1,5,1,7,1,0,0,0,0,
2025-06-21T23:45:00+02:00,588,0,0,577,56,0,0,-3,1,5,1,7,1,0,0,0,0,
2025-06-22T00:00:00+02:00,465,0,0,428,55,0,0,29.67,1,5,1,7,1,0,0,0,0,
2025-06-22T00:15:00+02:00,364,0,0,354,53,0,0,19.67,1,5,1,7,1,0,0,0,0,
2025-06-22T00:30:00+02:00,317,0,0,323,52,0,0,0.33,1,5.33,1,7,1,0,0,0,0,
2025-06-22T00:45:00+02:00,296,0,0,313,51,0,0,-2,1,5.33,1,7,1,0,0,0,0,
2025-06-22T01:00:00+02:00,348,0,0,348,50,0,0,-0.33,1,5,1,7,1,0,0,0,0,
2025-06-22T01:15:00+02:00,346,0,0,343,49,0,0,-3.33,1,5,1,7,1,0,0,0,0,
2025-06-22T01:30:00+02:00,342,0,0,328,48,0,0,7.67,1,5,1,7,1,0,0,0,0,
2025-06-22T01:45:00+02:00,337,0,0,318,47,0,0,-6.67,1,5,1,7,1,0,0,0,0,
2025-06-22T02:00:00+02:00,319,0,0,319,46,0,0,-8,1,5,1,7,1,0,0,0,0,
2025-06-22T02:15:00+02:00,354,0,0,344,45,0,0,-10.33,1,5.33,1,7,1,0,0,0,0,
2025-06-22T02:30:00+02:00,339,0,0,326,44,0,0,-0.33,1,5,1,7,1,0,0,0,0,
2025-06-22T02:45:00+02:00,312,0,0,303,43,0,0,1,1,5,1,7,1,0,0,0,0,
2025-06-22T03:00:00+02:00,313,0,0,305,42,0,0,-0.67,1,5,1,7,1,0,0,0,0,
2025-06-22T03:15:00+02:00,334,0,0,338,41,0,0,-2,1,5,1,7,1,0,0,0,0,
2025-06-22T03:30:00+02:00,332,0,0,330,40,0,0,11.67,1,5,1,7,1,0,0,0,0,
2025-06-22T03:45:00+02:00,327,0,0,321,39,0,0,8.67,1,5,1,7,1,0,0,0,0,
2025-06-22T04:00:00+02:00,314,0,0,310,38,0,0,2.67,1,5.67,1,7,1,0,0,0,0,
2025-06-22T04:15:00+02:00,593,0,0,594,37,0,0,1.33,1,18.33,1,269,1,0,0,0,0,
2025-06-22T04:30:00+02:00,2758,0,0,2748,32,0,0,-11,1,33,1,2390.67,1,0,0,0,0,
2025-06-22T04:45:00+02:00,3242,0,0,3239,24,0,0,-12.67,1,47.67,1,2825.33,1,0,0,0,0,
2025-06-22T05:00:00+02:00,1658,0,0,1656,18,0.33,1,5,1,31.67,1,1280,1,0,0,0,0,
2025-06-22T05:15:00+02:00,308,1,0,311,17,0,0,2,1,5,1,7,1,0,0,0,0,
2025-06-22T05:30:00+02:00,346,1,0,342,16,1.33,1,15.67,1,5,1,7,1,0,0,0,0,
2025-06-22T05:45:00+02:00,326,26,0,293,15,26,1,-4.33,1,5,1,7,1,0,0,0,0,
2025-06-22T06:00:00+02:00,314,97,0,208,15,92,1,6.33,1,5.33,1,7,1,0,0,0,0,
2025-06-22T06:15:00+02:00,258,165,0,87,14,165,1,9,1,5,1,7,1,0,0,0,0,
2025-06-22T06:30:00+02:00,310,226,0,83,14,225.67,1,-15,1,5,1,7,1,0,0,0,0,
2025-06-22T06:45:00+02:00,288,276,0,42,14,278,1,-31.67,1,5,1,7,1,0,0,0,0,
2025-06-22T07:00:00+02:00,235,326,0,21,14,326.67,1,-126.67,1,5,1,7,1,0,0,0,0,
2025-06-22T07:15:00+02:00,288,367,0,22,14,367.67,1,-104.67,1,5,1,7,1,0,0,0,0,
2025-06-22T07:30:00+02:00,266,402,0,19,14,403.33,1,-157,1,5,1,7,1,0,0,0,0,
2025-06-22T07:45:00+02:00,264,461,0,21,14,461.33,1,-226,1,5,1,7,1,0,0,0,0,
2025-06-22T08:00:00+02:00,293,517,0,23,14,517.67,1,-258,1,5,1,7,1,0,0,0,0,
2025-06-22T08:15:00+02:00,288,713,0,22,14,714.33,1,-452,1,5,1,7,1,0,0,0,0,
2025-06-22T08:30:00+02:00,285,1087,0,23,14,1089,1,-828.67,1,5,1,7,1,0,0,0,0,
2025-06-22T08:45:00+02:00,285,1367,0,23,14,1368,1,-1104.67,1,5,1,7,1,0,0,0,0,
2025-06-22T09:00:00+02:00,268,1649,0,24,14,1653.67,1,-1400.33,1,5,1,7,1,0,0,0,0,
2025-06-22T09:15:00+02:00,1109,1917,0,115,14,1930,1,-921,1,5.67,1,7,1,0,0,0,0,
2025-06-22T09:30:00+02:00,285,2771,0,29,13,2777.67,1,-2503,1,5,1,7,1,0,0,0,0,
2025-06-22T09:45:00+02:00,301,3743,0,30,13,3747.33,1,-3484.33,1,5,1,7,1,0,0,0,0,
2025-06-22T10:00:00+02:00,326,4502,2230,3,16,4504.33,1,-1922.33,1,5,1,7,1,0,0,0,0,
2025-06-22T10:15:00+02:00,331,4912,2679,0,23,4914.67,1,-1911.67,1,5,1,7,1,0,0,0,0,
2025-06-22T10:30:00+02:00,259,5405,2673,0,29,5408,1,-2476.67,1,5,1,7,1,0,0,0,0,
2025-06-22T10:45:00+02:00,261,5834,2675,0,35,5836,1,-2901,1,5,1,7,1,0,0,0,0,
2025-06-22T11:00:00+02:00,342,6168,2929,0,42,6171,1,-2892.67,1,5.33,1,7,1,0,0,0,0,
2025-06-22T11:15:00+02:00,285,6397,2989,0,49,6401,1,-3122,1,5,1,7,1,0,0,0,0,
2025-06-22T11:30:00+02:00,244,6764,2989,0,56,6764.67,1,-3528.67,1,5,1,7,1,0,0,0,0,
2025-06-22T11:45:00+02:00,277,6913,2989,0,63,6913,1,-3648.33,1,5,1,7,1,0,0,0,0,
2025-06-22T12:00:00+02:00,203,7070,1985,0,69,7071,1,-4875,1,5,1,7,1,0,0,0,0,
2025-06-22T12:15:00+02:00,231,7379,1733,0,73,7380.67,1,-5413.67,1,5,1,7,1,0,0,0,0,
2025-06-22T12:30:00+02:00,268,7625,1733,0,77,7627.33,1,-5624.33,1,5,1,7,1,0,0,0,0,
2025-06-22T12:45:00+02:00,184,7906,1735,0,81,7906.33,1,-5972,1,5,1,7,1,0,0,0,0,
2025-06-22T13:00:00+02:00,263,7927,1027,0,84,7930,1,-6649.67,1,5,1,7,1,0,0,0,0,
2025-06-22T13:15:00+02:00,295,7929,899,0,86,7929.33,1,-6754.67,1,5,1,7,1,0,0,0,0,
2025-06-22T13:30:00+02:00,238,8128,898,0,88,8128.67,1,-6980,1,5,1,7,1,0,0,0,0,
