Date,Consumption,Production,Battery Charging,Battery Discharging,"Battery 
Fronius TCP Bat - SOC","Smart Meter 
Fronius Smart Meter 3P - currentPower","Smart Meter 
Fronius Smart Meter 3P - activeDevice","Car Charging 
OCPP Charger - currentPower 
","Car Charging 
OCPP Charger - activeDevice 
","Water Heater 
Ohmpilot - currentPower","Water Heater 
Ohmpilot - activeDevice","Water Heater 
Ohmpilot - currentWaterTemp","Inverter 
Fronius TCP Inv - currentPower","Inverter 
Fronius TCP Inv - activeDevice","Smart Plug 
Steckdose Roller Garage - currentPower","Smart Plug 
Steckdose Roller Garage - activeDevice","Smart Plug 
Steckdose Heizköper OG - currentPower","Smart Plug 
Steckdose Heizköper OG - activeDevice"
2025-07-03T14:30:00+02:00,5690,6276,7,74,0,-651,1,0,0,5224.67,1,70.43,0,0,0,0,0,0
2025-07-03T14:45:00+02:00,5260,5607,5,50,0,-393,1,0,0,4731.33,1,71.97,0,0,0,0,0,0
2025-07-03T15:00:00+02:00,4563,4749,4,57,0,-245,1,0,0,4243,1,73.07,0,0,0,0,0,0
2025-07-03T15:15:00+02:00,5019,5517,149,73,0,-499,1,0,0,4563,1,76.47,0,0,0,0,0,0
2025-07-03T15:30:00+02:00,4603,5208,354,64,0,-469,1,0,0,4095.33,1,90.6,0,0,0,0,0,0
2025-07-03T15:45:00+02:00,5095,5537,4,126,0,-578.33,1,0,0,4751,1,86.93,0,0,0,0,0,0
2025-07-03T16:00:00+02:00,5188,5661,559,288,0,-434.33,1,0,0,4584.33,1,96.43,0,0,0,0,0,0
2025-07-03T16:15:00+02:00,2384,2494,3,0,0,-104.33,1,0,0,2068.33,1,97.15,0,0,0,0,0,0
2025-07-03T16:30:00+02:00,5147,5416,7,27,0,-286,1,0,0,4667,1,110.6,0,0,0,0,0,0
2025-07-03T16:45:00+02:00,3191,6254,10,0,0,-3048.67,1,0,0,2686,1,98.9,0,0,0,0,0,0
2025-07-03T17:00:00+02:00,1024,6001,10,0,0,-4963.33,1,0,0,605.67,1,78.2,0,0,0,0,0,0
2025-07-03T17:15:00+02:00,1102,5756,9,0,0,-4640.33,1,0,0,791.33,1,92.47,0,0,0,0,0,0
2025-07-03T17:30:00+02:00,1111,5524,9,0,0,-4401.33,1,0,0,747.67,1,75.3,0,0,0,0,0,0
2025-07-03T17:45:00+02:00,1157,5277,7,0,0,-4110,1,0,0,727,1,74.83,0,0,0,0,0,0
2025-07-03T18:00:00+02:00,1125,4972,225,0,0,-3665.33,1,0,0,694,1,74.4,0,0,0,0,0,0
2025-07-03T18:15:00+02:00,1125,3117,3,43,0,-2059,1,0,0,688,1,74.4,0,0,0,0,0,0
2025-07-03T18:30:00+02:00,906,848,0,225,0,-384.33,1,0,0,322.67,1,74.37,0,0,0,0,0,0
2025-07-03T18:45:00+02:00,786,1203,461,77,0,-90.67,1,0,0,106,1,74.57,0,0,0,0,0,0
2025-07-03T19:00:00+02:00,1223,1390,1,11,0,-175.67,1,0,0,721.67,1,74.67,0,0,0,0,0,0
2025-07-03T19:15:00+02:00,1228,1213,1,92,0,-82.33,1,0,0,537.33,1,74.6,0,0,0,0,0,0
2025-07-03T19:30:00+02:00,926,971,1,0,0,-42,1,0,0,398,1,75.23,0,0,0,0,0,0
2025-07-03T19:45:00+02:00,896,903,1,52,0,-58.67,1,0,0,276.67,1,76.4,0,0,0,0,0,0
2025-07-03T20:00:00+02:00,908,860,0,140,0,-96.67,1,0,0,198.67,1,77.5,0,0,0,0,0,0
2025-07-03T20:15:00+02:00,1799,1011,259,1036,0,-9.67,1,0,0,0,0,78.4,0,0,0,0,0,0
2025-07-03T20:30:00+02:00,740,229,0,494,0,-2,1,0,0,0,0,78.03,0,0,0,0,0,0
2025-07-03T20:45:00+02:00,1656,75,0,1577,0,-19,1,0,0,0,0,81.6,0,0,0,0,0,0
2025-07-03T21:00:00+02:00,600,34,0,550,0,-8.67,1,0,0,0,0,96.23,0,0,0,0,0,0
2025-07-03T21:15:00+02:00,486,15,0,462,0,0,0,0,0,0,0,105.3,0,0,0,0,0,0
2025-07-03T21:30:00+02:00,855,3,0,827,0,17.33,1,0,0,0,0,85.47,0,0,0,0,0,0
2025-07-03T21:45:00+02:00,1435,3,0,1417,0,-8.33,1,0,0,0,0,96.75,0,0,0,0,0,0
2025-07-03T22:00:00+02:00,456,1,0,451,0,-12.67,1,0,0,0,0,114.85,0,0,0,0,0,0
2025-07-03T22:15:00+02:00,381,0,0,375,0,-2,1,0,0,0,0,117.8,0,0,0,0,0,0
2025-07-03T22:30:00+02:00,349,0,0,346,0,-6.67,1,0,0,0,0,113.73,0,0,0,0,0,0
2025-07-03T22:45:00+02:00,324,0,0,327,0,-17.33,1,0,0,0,0,105.7,0,0,0,0,0,0
2025-07-03T23:00:00+02:00,538,1,0,536,0,-6.67,1,0,0,0,0,90.6,0,0,0,0,0,0
2025-07-03T23:15:00+02:00,427,0,0,418,0,2,1,0,0,0,0,85.23,0,0,0,0,0,0
2025-07-03T23:30:00+02:00,334,0,0,335,0,-9,1,0,0,0,0,89.17,0,0,0,0,0,0
2025-07-03T23:45:00+02:00,451,0,0,430,0,8.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T00:00:00+02:00,540,0,0,526,0,0.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T00:15:00+02:00,368,0,0,373,0,-17.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T00:30:00+02:00,452,1,0,432,0,6.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T00:45:00+02:00,455,1,0,431,0,9.67,1,0,0,0,0,118.4,0,0,0,0,0,0
2025-07-04T01:00:00+02:00,433,0,0,413,0,7.33,1,0,0,0,0,96.33,0,0,0,0,0,0
2025-07-04T01:15:00+02:00,558,1,0,523,0,16.67,1,0,0,0,0,84.33,0,0,0,0,0,0
2025-07-04T01:30:00+02:00,335,0,0,332,0,-8,1,0,0,0,0,79.47,0,0,0,0,0,0
2025-07-04T01:45:00+02:00,425,1,0,407,0,1.67,1,0,0,0,0,77.87,0,0,0,0,0,0
2025-07-04T02:00:00+02:00,415,1,0,396,0,6.33,1,0,0,0,0,77,0,0,0,0,0,0
2025-07-04T02:15:00+02:00,490,1,0,495,0,-12,1,0,0,0,0,76.47,0,0,0,0,0,0
2025-07-04T02:30:00+02:00,374,0,0,320,0,34.33,1,0,0,0,0,76.2,0,0,0,0,0,0
2025-07-04T02:45:00+02:00,288,0,0,284,0,-8.33,1,0,0,0,0,75.93,0,0,0,0,0,0
2025-07-04T03:00:00+02:00,581,0,0,571,0,-3.67,1,0,0,0,0,75.53,0,0,0,0,0,0
2025-07-04T03:15:00+02:00,342,0,0,328,0,-3,1,0,0,0,0,75.23,0,0,0,0,0,0
2025-07-04T03:30:00+02:00,372,0,0,367,0,-8,1,0,0,0,0,75.03,0,0,0,0,0,0
2025-07-04T03:45:00+02:00,390,0,0,368,0,9.67,1,0,0,0,0,74.8,0,0,0,0,0,0
2025-07-04T04:00:00+02:00,385,0,0,366,0,5.33,1,0,0,0,0,74.67,0,0,0,0,0,0
2025-07-04T04:15:00+02:00,358,0,0,352,0,-15.67,1,0,0,0,0,74.57,0,0,0,0,0,0
2025-07-04T04:30:00+02:00,440,0,0,421,0,2.33,1,0,0,0,0,74.43,0,0,0,0,0,0
2025-07-04T04:45:00+02:00,414,1,0,412,0,-7,1,0,0,0,0,74.33,0,0,0,0,0,0
2025-07-04T05:00:00+02:00,328,0,0,298,0,16.33,1,0,0,0,0,74.2,0,0,0,0,0,0
2025-07-04T05:15:00+02:00,365,1,0,355,0,-8.67,1,0,0,0,0,74.17,0,0,0,0,0,0
2025-07-04T05:30:00+02:00,436,5,0,409,0,8,1,0,0,0,0,74.1,0,0,0,0,0,0
2025-07-04T05:45:00+02:00,332,32,0,279,0,12.67,1,0,0,0,0,74.1,0,0,0,0,0,0
2025-07-04T06:00:00+02:00,491,82,1,396,0,-4.33,1,0,0,0,0,74.03,0,0,0,0,0,0
2025-07-04T06:15:00+02:00,323,133,0,175,0,-2.33,1,0,0,0,0,73.97,0,0,0,0,0,0
2025-07-04T06:30:00+02:00,477,163,0,316,0,-8.33,1,0,0,0,0,73.9,0,0,0,0,0,0
2025-07-04T06:45:00+02:00,458,190,0,255,0,6.67,1,0,0,0,0,73.9,0,0,0,0,0,0
2025-07-04T07:00:00+02:00,416,339,0,82,0,-15.33,1,0,0,0,0,73.8,0,0,0,0,0,0
2025-07-04T07:15:00+02:00,392,490,128,14,0,12.33,1,0,0,0,0,73.77,0,0,0,0,0,0
2025-07-04T07:30:00+02:00,405,396,60,49,0,14.67,1,0,0,0,0,73.73,0,0,0,0,0,0
2025-07-04T07:45:00+02:00,433,362,22,97,0,-10.33,1,0,0,0,0,73.7,0,0,0,0,0,0
2025-07-04T08:00:00+02:00,316,426,110,8,0,-3,1,0,0,0,0,73.6,0,0,0,0,0,0
2025-07-04T08:15:00+02:00,456,463,49,23,0,17.33,1,0,0,0,0,73.6,0,0,0,0,0,0
2025-07-04T08:30:00+02:00,473,611,242,46,0,25.33,1,0,0,0,0,73.6,0,0,0,0,0,0
2025-07-04T08:45:00+02:00,537,861,351,14,0,8.67,1,0,0,0,0,73.53,0,0,0,0,0,0
2025-07-04T09:00:00+02:00,554,1128,682,81,0,-7,1,0,0,0,0,73.47,0,0,0,0,0,0
2025-07-04T09:15:00+02:00,385,893,504,3,0,-10.33,1,0,0,0,0,73.43,0,0,0,0,0,0
2025-07-04T09:30:00+02:00,426,996,598,13,0,7.33,1,0,0,0,0,73.37,0,0,0,0,0,0
2025-07-04T09:45:00+02:00,439,961,588,21,0,21.67,1,0,0,0,0,73.37,0,0,0,0,0,0
2025-07-04T10:00:00+02:00,547,1385,854,10,0,0.33,1,0,0,0,0,73.3,0,0,0,0,0,0
2025-07-04T10:15:00+02:00,426,1629,1204,0,0,6.33,1,0,0,0,0,73.3,0,0,0,0,0,0
2025-07-04T10:30:00+02:00,437,1798,1366,0,0,9.67,1,0,0,0,0,73.23,0,0,0,0,0,0
2025-07-04T10:45:00+02:00,534,2098,1551,0,0,-5.33,1,0,0,0,0,81.27,0,0,0,0,0,0
2025-07-04T11:00:00+02:00,651,2150,1499,0,0,6.67,1,0,0,0,0,78.53,0,0,0,0,0,0
2025-07-04T11:15:00+02:00,582,2875,2293,0,0,8.33,1,0,0,0,0,63.7,0,0,0,0,0,0
2025-07-04T11:30:00+02:00,490,3370,2870,0,0,-3,1,0,0,0,0,61.97,0,0,0,0,0,0
2025-07-04T11:45:00+02:00,620,3910,3275,0,0,-6.33,1,0,0,0,0,61.77,0,0,0,0,0,0
2025-07-04T12:00:00+02:00,718,4078,3339,0,0,-19,1,0,0,0,0,62,0,0,0,0,0,0
2025-07-04T12:15:00+02:00,3232,4512,498,0,0,-777,1,0,0,2704.67,1,60.47,0,0,0,0,0,0
2025-07-04T12:30:00+02:00,4768,4831,6,0,0,-53.33,1,0,0,4218,1,60.77,0,0,0,0,0,0
2025-07-04T12:45:00+02:00,5295,5360,6,0,0,-54,1,0,0,4783,1,61.53,0,0,0,0,0,0
2025-07-04T13:00:00+02:00,5529,5554,7,43,0,-60,1,0,0,4136,1,62.37,0,0,0,0,0,0
2025-07-04T13:15:00+02:00,5571,5662,7,10,0,-92.33,1,0,0,3866.33,1,63.03,0,0,0,0,0,0
2025-07-04T13:30:00+02:00,5999,6066,7,0,0,-57,1,0,0,5400.67,1,64.1,0,0,0,0,0,0
2025-07-04T13:45:00+02:00,6136,6196,7,0,0,-48.33,1,0,0,5611.67,1,65.33,0,0,0,0,0,0
2025-07-04T14:00:00+02:00,6234,6298,8,0,0,-50,1,0,0,5630.67,1,66.73,0,0,0,0,0,0
2025-07-04T14:15:00+02:00,6350,6417,8,0,0,-53.67,1,0,0,5686.67,1,67.77,0,0,0,0,0,0
2025-07-04T14:30:00+02:00,6527,6619,10,0,0,-77.33,1,0,0,5997.67,1,68.67,0,0,0,0,0,0
2025-07-04T14:45:00+02:00,6463,6528,10,0,0,-50,1,0,0,5882.33,1,69.53,0,0,0,0,0,0
2025-07-04T15:00:00+02:00,6233,6296,9,0,0,-49.67,1,0,0,5739.67,1,70.67,0,0,0,0,0,0
2025-07-04T15:15:00+02:00,6002,6339,248,26,0,-112,1,0,0,5292,1,72.13,0,0,0,0,0,0
2025-07-04T15:30:00+02:00,6239,6303,9,0,0,-50.67,1,0,0,5677,1,74.53,0,0,0,0,0,0
2025-07-04T15:45:00+02:00,1749,6423,10,0,0,-4659,1,0,0,1183,1,77.4,0,0,0,0,0,0
2025-07-04T16:00:00+02:00,989,6571,11,0,0,-5566.33,1,0,0,453,1,76.3,0,0,0,0,0,0
2025-07-04T16:15:00+02:00,1288,6466,10,0,0,-5163,1,0,0,759.33,1,83.23,0,0,0,0,0,0
2025-07-04T16:30:00+02:00,1384,6394,10,0,0,-4994.67,1,0,0,637.67,1,84,0,0,0,0,0,0
2025-07-04T16:45:00+02:00,1185,6281,9,0,0,-5081.33,1,0,0,592.67,1,99.1,0,0,0,0,0,0
2025-07-04T17:00:00+02:00,1150,6191,10,0,0,-5026.67,1,0,0,557.33,1,84.1,0,0,0,0,0,0
2025-07-04T17:15:00+02:00,1273,6071,10,0,0,-4783.33,1,0,0,579.33,1,75.67,0,0,0,0,0,0
2025-07-04T17:30:00+02:00,1144,5887,10,0,0,-4729,1,0,0,669.33,1,75.23,0,0,0,0,0,0
2025-07-04T17:45:00+02:00,1044,5673,9,0,0,-4616.67,1,0,0,558,1,75.03,0,0,0,0,0,0
2025-07-04T18:00:00+02:00,1096,5458,8,0,0,-4351,1,0,0,623.33,1,75.03,0,0,0,0,0,0
2025-07-04T18:15:00+02:00,1043,5203,7,0,0,-4148.67,1,0,0,552,1,74.9,0,0,0,0,0,0
2025-07-04T18:30:00+02:00,1390,4906,6,0,0,-3505,1,0,0,539,1,74.83,0,0,0,0,0,0
2025-07-04T18:45:00+02:00,1098,4625,204,0,0,-3319,1,0,0,464.67,1,74.93,0,0,0,0,0,0
2025-07-04T19:00:00+02:00,1774,4272,5,0,0,-2489.33,1,0,0,391.67,1,75.07,0,0,0,0,0,0
2025-07-04T19:15:00+02:00,2572,3874,4,9,0,-1303,1,0,0,347.67,1,75.2,0,0,0,0,0,0
2025-07-04T19:30:00+02:00,2385,3465,4,24,0,-1100,1,0,0,326,1,75.37,0,0,0,0,0,0
2025-07-04T19:45:00+02:00,1249,3067,4,0,0,-1812.33,1,0,0,497.67,1,75.53,0,0,0,0,0,0
2025-07-04T20:00:00+02:00,873,2702,3,0,0,-1824.33,1,0,0,238,1,75.63,0,0,0,0,0,0
2025-07-04T20:15:00+02:00,617,2258,2,0,0,-1636.33,1,0,0,0,0,75.87,0,0,0,0,0,0
2025-07-04T20:30:00+02:00,520,1638,1,0,0,-1115,1,0,0,0,1,77.03,0,0,0,0,0,0
2025-07-04T20:45:00+02:00,1044,886,0,229,0,-77,1,0,0,349.33,1,77.83,0,0,0,0,0,0
2025-07-04T21:00:00+02:00,433,165,0,253,0,5.67,1,0,0,0,0,81.23,0,0,0,0,0,0
2025-07-04T21:15:00+02:00,1458,87,0,1347,0,16.67,1,0,0,0,0,98.8,0,0,0,0,0,0
2025-07-04T21:30:00+02:00,1990,33,0,1951,0,-0.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T21:45:00+02:00,1276,4,0,1253,0,11.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T22:00:00+02:00,1884,4,0,1888,0,-16,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T22:15:00+02:00,357,0,0,337,0,13,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T22:30:00+02:00,476,1,0,460,0,6,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T22:45:00+02:00,431,0,0,427,0,-4.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T23:00:00+02:00,461,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T23:15:00+02:00,447,0,0,445,0,-7,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-04T23:30:00+02:00,562,1,0,568,0,-14.67,1,0,0,0,0,114.43,0,0,0,0,0,0
2025-07-04T23:45:00+02:00,436,0,0,414,0,14.67,1,0,0,0,0,111.37,0,0,0,0,0,0
2025-07-05T00:00:00+02:00,459,1,0,443,0,8.33,1,0,0,0,0,110.67,0,0,0,0,0,0
2025-07-05T00:15:00+02:00,418,1,0,412,0,-0.67,1,0,0,0,0,108.43,0,0,0,0,0,0
2025-07-05T00:30:00+02:00,269,0,0,272,0,-12,1,0,0,0,0,107.77,0,0,0,0,0,0
2025-07-05T00:45:00+02:00,327,0,0,328,0,-9,1,0,0,0,0,106.8,0,0,0,0,0,0
2025-07-05T01:00:00+02:00,456,1,0,460,0,-13.33,1,0,0,0,0,106.47,0,0,0,0,0,0
2025-07-05T01:15:00+02:00,368,0,0,368,0,-7.67,1,0,0,0,0,105.47,0,0,0,0,0,0
2025-07-05T01:30:00+02:00,364,0,0,367,0,-10.67,1,0,0,0,0,104.77,0,0,0,0,0,0
2025-07-05T01:45:00+02:00,372,0,0,351,0,12.67,1,0,0,0,0,104.7,0,0,0,0,0,0
2025-07-05T02:00:00+02:00,429,1,0,433,0,-10.33,1,0,0,0,0,104.23,0,0,0,0,0,0
2025-07-05T02:15:00+02:00,509,1,0,513,0,-12.67,1,0,0,0,0,104.07,0,0,0,0,0,0
2025-07-05T02:30:00+02:00,367,0,0,338,0,19.67,1,0,0,0,0,104.17,0,0,0,0,0,0
2025-07-05T02:45:00+02:00,360,0,0,317,0,34,1,0,0,0,0,104.27,0,0,0,0,0,0
2025-07-05T03:00:00+02:00,305,0,0,291,0,6,1,0,0,0,0,103.9,0,0,0,0,0,0
2025-07-05T03:15:00+02:00,491,1,0,464,0,18,1,0,0,0,0,103.47,0,0,0,0,0,0
2025-07-05T03:30:00+02:00,356,0,0,360,0,-11.33,1,0,0,0,0,102.87,0,0,0,0,0,0
2025-07-05T03:45:00+02:00,371,0,0,369,0,-5.67,1,0,0,0,0,102.63,0,0,0,0,0,0
2025-07-05T04:00:00+02:00,388,0,0,382,0,-1.67,1,0,0,0,0,102.5,0,0,0,0,0,0
2025-07-05T04:15:00+02:00,399,0,0,397,0,-5.67,1,0,0,0,0,102.33,0,0,0,0,0,0
2025-07-05T04:30:00+02:00,431,1,0,419,0,4.33,1,0,0,0,0,102.03,0,0,0,0,0,0
2025-07-05T04:45:00+02:00,331,0,0,326,0,-4,1,0,0,0,0,102.03,0,0,0,0,0,0
2025-07-05T05:00:00+02:00,531,1,0,504,0,17,1,0,0,0,0,101.87,0,0,0,0,0,0
2025-07-05T05:15:00+02:00,277,1,0,261,0,7,1,0,0,0,0,101.7,0,0,0,0,0,0
2025-07-05T05:30:00+02:00,399,15,0,354,0,18.67,1,0,0,0,0,101.3,0,0,0,0,0,0
2025-07-05T05:45:00+02:00,401,46,0,352,0,-6.67,1,0,0,0,0,101.23,0,0,0,0,0,0
2025-07-05T06:00:00+02:00,313,83,0,229,0,-5.33,1,0,0,0,0,101.13,0,0,0,0,0,0
2025-07-05T06:15:00+02:00,372,124,0,257,0,-15,1,0,0,0,0,100.73,0,0,0,0,0,0
2025-07-05T06:30:00+02:00,398,162,0,222,0,3,1,0,0,0,0,100.57,0,0,0,0,0,0
2025-07-05T06:45:00+02:00,423,196,0,225,0,-6.67,1,0,0,0,0,100.27,0,0,0,0,0,0
2025-07-05T07:00:00+02:00,337,226,2,124,0,-16,1,0,0,0,0,100.47,0,0,0,0,0,0
2025-07-05T07:15:00+02:00,340,253,1,82,0,3,1,0,0,0,0,100.23,0,0,0,0,0,0
2025-07-05T07:30:00+02:00,495,277,6,218,0,-3,1,0,0,0,0,100.13,0,0,0,0,0,0
2025-07-05T07:45:00+02:00,381,303,3,72,0,2.67,1,0,0,0,0,100.03,0,0,0,0,0,0
2025-07-05T08:00:00+02:00,383,353,7,42,0,-7.33,1,0,0,0,0,100,0,0,0,0,0,0
2025-07-05T08:15:00+02:00,358,426,85,4,0,13.67,1,0,0,0,0,99.8,0,0,0,0,0,0
2025-07-05T08:30:00+02:00,381,485,102,9,0,-7.33,1,0,0,0,0,99.67,0,0,0,0,0,0
2025-07-05T08:45:00+02:00,472,528,73,17,0,4.33,1,0,0,0,0,99.8,0,0,0,0,0,0
2025-07-05T09:00:00+02:00,482,579,96,8,0,-2,1,0,0,0,0,99.73,0,0,0,0,0,0
2025-07-05T09:15:00+02:00,387,566,180,1,0,6,1,0,0,0,0,99.47,0,0,0,0,0,0
2025-07-05T09:30:00+02:00,342,707,379,0,0,18.33,1,0,0,0,0,99.57,0,0,0,0,0,0
2025-07-05T09:45:00+02:00,402,842,438,1,0,0.67,1,0,0,0,0,99.47,0,0,0,0,0,0
2025-07-05T10:00:00+02:00,478,966,480,4,0,-6.33,1,0,0,0,0,99.27,0,0,0,0,0,0
2025-07-05T10:15:00+02:00,414,1272,841,0,0,-11,1,0,0,0,0,99.13,0,0,0,0,0,0
2025-07-05T10:30:00+02:00,541,1373,838,0,0,12.67,1,0,0,0,0,99.33,0,0,0,0,0,0
2025-07-05T10:45:00+02:00,597,1716,1184,55,0,14,1,0,0,0,0,99.37,0,0,0,0,0,0
2025-07-05T11:00:00+02:00,558,2197,1637,0,0,4.33,1,0,0,0,0,99.17,0,0,0,0,0,0
2025-07-05T11:15:00+02:00,516,2664,2136,0,0,-5,1,0,0,0,0,99.13,0,0,0,0,0,0
2025-07-05T11:30:00+02:00,415,3118,2692,0,0,-4.67,1,0,0,0,0,99.1,0,0,0,0,0,0
2025-07-05T11:45:00+02:00,488,3453,2951,0,0,-7,1,0,0,0,0,99.23,0,0,0,0,0,0
2025-07-05T12:00:00+02:00,657,3634,2970,0,0,-0.33,1,0,0,0,0,91.07,0,0,0,0,0,0
2025-07-05T12:15:00+02:00,662,4030,3363,0,0,2,1,0,0,0,0,78.33,0,0,0,0,0,0
2025-07-05T12:30:00+02:00,2018,4385,1547,0,0,-813,1,0,0,1562.67,1,72.87,0,0,0,0,0,0
2025-07-05T12:45:00+02:00,4677,4748,9,0,0,-57.67,1,0,0,4303,1,65.4,0,0,0,0,0,0
2025-07-05T13:00:00+02:00,5034,5097,8,0,0,-52,1,0,0,4658.67,1,64.57,0,0,0,0,0,0
2025-07-05T13:15:00+02:00,5338,5402,8,0,0,-51.67,1,0,0,4831.33,1,65.27,0,0,0,0,0,0
2025-07-05T13:30:00+02:00,5606,5671,8,16,0,-71.67,1,0,0,5040.67,1,67.03,0,0,0,0,0,0
2025-07-05T13:45:00+02:00,5876,5940,9,0,0,-51,1,0,0,5494,1,68.37,0,0,0,0,0,0
2025-07-05T14:00:00+02:00,6251,6320,9,0,0,-55,1,0,0,5780.33,1,68.87,0,0,0,0,0,0
2025-07-05T14:15:00+02:00,6513,6579,10,0,0,-51,1,0,0,5984.67,1,70.07,0,0,0,0,0,0
2025-07-05T14:30:00+02:00,6263,6362,11,4,0,-90.67,1,0,0,5572.67,1,71.53,0,0,0,0,0,0
2025-07-05T14:45:00+02:00,6641,6795,11,0,0,-137.67,1,0,0,6107.67,1,73.97,0,0,0,0,0,0
2025-07-05T15:00:00+02:00,6080,6477,248,23,0,-182,1,0,0,5444.67,1,77.2,0,0,0,0,0,0
2025-07-05T15:15:00+02:00,1041,6363,11,0,0,-5307.33,1,0,0,402.33,1,79.53,0,0,0,0,0,0
2025-07-05T15:30:00+02:00,1413,6389,10,0,0,-4960.33,1,0,0,852,1,78.77,0,0,0,0,0,0
2025-07-05T15:45:00+02:00,1292,6540,11,0,0,-5232.67,1,0,0,693.33,1,76.43,0,0,0,0,0,0
2025-07-05T16:00:00+02:00,1593,5964,11,0,0,-4357,1,0,0,941.67,1,76.27,0,0,0,0,0,0
2025-07-05T16:15:00+02:00,1326,6205,10,0,0,-4864,1,0,0,821,1,77.07,0,0,0,0,0,0
2025-07-05T16:30:00+02:00,1434,6708,12,0,0,-5258.33,1,0,0,851.33,1,92.07,0,0,0,0,0,0
2025-07-05T16:45:00+02:00,1148,6468,11,0,0,-5302.33,1,0,0,694,1,85.2,0,0,0,0,0,0
2025-07-05T17:00:00+02:00,1248,6292,11,0,0,-5029,1,0,0,820.33,1,105.75,0,0,0,0,0,0
2025-07-05T17:15:00+02:00,1025,6133,12,0,0,-5091.33,1,0,0,643,1,106.3,0,0,0,0,0,0
2025-07-05T17:30:00+02:00,1153,5980,11,0,0,-4812.67,1,0,0,669.33,1,108.45,0,0,0,0,0,0
2025-07-05T17:45:00+02:00,1265,5790,10,0,0,-4512.33,1,0,0,715.67,1,103.07,0,0,0,0,0,0
2025-07-05T18:00:00+02:00,1538,5556,10,0,0,-4003,1,0,0,621.33,1,102.83,0,0,0,0,0,0
2025-07-05T18:15:00+02:00,1607,5343,9,0,0,-3721.67,1,0,0,484,1,103.2,0,0,0,0,0,0
2025-07-05T18:30:00+02:00,1742,5000,8,0,0,-3246.33,1,0,0,639,1,102.53,0,0,0,0,0,0
2025-07-05T18:45:00+02:00,1475,4663,215,0,0,-2989.33,1,0,0,372,1,102.63,0,0,0,0,0,0
2025-07-05T19:00:00+02:00,1583,4265,7,0,0,-2671.33,1,0,0,538.67,1,102.97,0,0,0,0,0,0
2025-07-05T19:15:00+02:00,1453,3834,6,0,0,-2372.33,1,0,0,451,1,104.03,0,0,0,0,0,0
2025-07-05T19:30:00+02:00,1479,3323,5,0,0,-1835.33,1,0,0,369.67,1,103.03,0,0,0,0,0,0
2025-07-05T19:45:00+02:00,1214,2717,5,0,0,-1495.33,1,0,0,238.67,1,106.97,0,0,0,0,0,0
2025-07-05T20:00:00+02:00,1177,2370,4,0,0,-1186,1,0,0,0,0,119.1,0,0,0,0,0,0
2025-07-05T20:15:00+02:00,1102,1318,1,125,0,-340.67,1,0,0,0,0,104.7,0,0,0,0,0,0
2025-07-05T20:30:00+02:00,961,447,0,573,0,-65.67,1,0,0,0,0,100.83,0,0,0,0,0,0
2025-07-05T20:45:00+02:00,924,303,0,613,0,2.33,1,0,0,0,0,100.33,0,0,0,0,0,0
2025-07-05T21:00:00+02:00,930,130,0,797,0,-6,1,0,0,0,0,99.4,0,0,0,0,0,0
2025-07-05T21:15:00+02:00,1158,57,0,1094,0,-1,1,0,0,0,0,98.33,0,0,0,0,0,0
2025-07-05T21:30:00+02:00,1119,19,0,1094,0,-1.67,1,0,0,0,0,100.83,0,0,0,0,0,0
2025-07-05T21:45:00+02:00,1049,3,0,1036,0,2.67,1,0,0,0,0,102.13,0,0,0,0,0,0
2025-07-05T22:00:00+02:00,674,1,0,669,0,-1.67,1,0,0,0,0,106,0,0,0,0,0,0
2025-07-05T22:15:00+02:00,551,1,0,542,0,0.33,1,0,0,0,0,103.5,0,0,0,0,0,0
2025-07-05T22:30:00+02:00,474,1,0,470,0,-3.33,1,0,0,0,0,101.8,0,0,0,0,0,0
2025-07-05T22:45:00+02:00,378,0,0,372,0,-0.67,1,0,0,0,0,100.8,0,0,0,0,0,0
2025-07-05T23:00:00+02:00,465,1,0,454,0,3.33,1,0,0,0,0,101.37,0,0,0,0,0,0
2025-07-05T23:15:00+02:00,545,1,0,531,0,6.33,1,0,0,0,0,101.33,0,0,0,0,0,0
2025-07-05T23:30:00+02:00,417,0,0,394,0,15.33,1,0,0,0,0,98.9,0,0,0,0,0,0
2025-07-05T23:45:00+02:00,434,1,0,444,0,-19,1,0,0,0,0,97.97,0,0,0,0,0,0
2025-07-06T00:00:00+02:00,446,1,0,426,0,12,1,0,0,0,0,96.5,0,0,0,0,0,0
2025-07-06T00:15:00+02:00,431,1,0,436,0,-12.67,1,0,0,0,0,95.4,0,0,0,0,0,0
