Datum (MEZ),Residuallast,Day Ahead Auktion (DE-LU)
2025-05-19T17:00+02:00,23400.6,97.09
2025-05-19T17:15+02:00,25065.8,97.09
2025-05-19T17:30+02:00,27594.1,97.09
2025-05-19T17:45+02:00,30202.4,97.09
2025-05-19T18:00+02:00,33609.8,114.49
2025-05-19T18:15+02:00,35377.2,114.49
2025-05-19T18:30+02:00,38359.8,114.49
2025-05-19T18:45+02:00,40822.3,114.49
2025-05-19T19:00+02:00,43436.2,148.45
2025-05-19T19:15+02:00,45243.2,148.45
2025-05-19T19:30+02:00,46504.2,148.45
2025-05-19T19:45+02:00,47696.4,148.45
2025-05-19T20:00+02:00,49125.5,229.11
2025-05-19T20:15+02:00,49378.9,229.11
2025-05-19T20:30+02:00,49272.4,229.11
2025-05-19T20:45+02:00,48928.9,229.11
2025-05-19T21:00+02:00,48265.1,154.86
2025-05-19T21:15+02:00,47612.2,154.86
2025-05-19T21:30+02:00,47395.6,154.86
2025-05-19T21:45+02:00,46863.1,154.86
2025-05-19T22:00+02:00,45025.4,126.81
2025-05-19T22:15+02:00,44021.6,126.81
2025-05-19T22:30+02:00,42850.8,126.81
2025-05-19T22:45+02:00,41771.9,126.81
2025-05-19T23:00+02:00,40617.2,111.88
2025-05-19T23:15+02:00,39857.1,111.88
2025-05-19T23:30+02:00,39193.4,111.88
2025-05-19T23:45+02:00,38404.8,111.88
2025-05-20T00:00+02:00,37831.9,114.95
2025-05-20T00:15+02:00,37840.9,114.95
2025-05-20T00:30+02:00,37646.6,114.95
2025-05-20T00:45+02:00,37630.8,114.95
2025-05-20T01:00+02:00,37353,106.03
2025-05-20T01:15+02:00,36885.2,106.03
2025-05-20T01:30+02:00,36528,106.03
2025-05-20T01:45+02:00,36615,106.03
2025-05-20T02:00+02:00,36347.9,102.5
2025-05-20T02:15+02:00,36313.1,102.5
2025-05-20T02:30+02:00,36433.3,102.5
2025-05-20T02:45+02:00,36437.6,102.5
2025-05-20T03:00+02:00,36967.4,104.04
2025-05-20T03:15+02:00,37148.4,104.04
2025-05-20T03:30+02:00,37008.4,104.04
2025-05-20T03:45+02:00,37437.5,104.04
2025-05-20T04:00+02:00,37739,109.14
2025-05-20T04:15+02:00,38123.8,109.14
2025-05-20T04:30+02:00,38987.3,109.14
2025-05-20T04:45+02:00,39393.6,109.14
2025-05-20T05:00+02:00,40369.6,118.96
2025-05-20T05:15+02:00,40698,118.96
2025-05-20T05:30+02:00,41271.1,118.96
2025-05-20T05:45+02:00,42014.8,118.96
2025-05-20T06:00+02:00,44301.6,143.21
2025-05-20T06:15+02:00,45062.5,143.21
2025-05-20T06:30+02:00,44921.6,143.21
2025-05-20T06:45+02:00,44622.9,143.21
2025-05-20T07:00+02:00,43574.8,130.81
2025-05-20T07:15+02:00,42844.3,130.81
2025-05-20T07:30+02:00,41561.2,130.81
2025-05-20T07:45+02:00,39968.7,130.81
2025-05-20T08:00+02:00,37156.2,100
2025-05-20T08:15+02:00,35185.6,100
2025-05-20T08:30+02:00,33192.7,100
2025-05-20T08:45+02:00,31265.6,100
2025-05-20T09:00+02:00,26916.9,85.2
2025-05-20T09:15+02:00,24356.1,85.2
2025-05-20T09:30+02:00,22599.1,85.2
2025-05-20T09:45+02:00,20096,85.2
2025-05-20T10:00+02:00,16977.5,61.58
2025-05-20T10:15+02:00,15076.6,61.58
2025-05-20T10:30+02:00,13668.1,61.58
2025-05-20T10:45+02:00,12277,61.58
2025-05-20T11:00+02:00,10965.5,15.95
2025-05-20T11:15+02:00,10756.5,15.95
2025-05-20T11:30+02:00,10960.9,15.95
2025-05-20T11:45+02:00,11200.5,15.95
2025-05-20T12:00+02:00,10036.7,0.17
2025-05-20T12:15+02:00,10012.1,0.17
2025-05-20T12:30+02:00,9203.8,0.17
2025-05-20T12:45+02:00,9362.6,0.17
2025-05-20T13:00+02:00,10038.8,0.01
2025-05-20T13:15+02:00,9614.5,0.01
2025-05-20T13:30+02:00,9030.2,0.01
2025-05-20T13:45+02:00,8619.1,0.01
2025-05-20T14:00+02:00,9045.4,0.09
2025-05-20T14:15+02:00,9524.6,0.09
2025-05-20T14:30+02:00,9482.6,0.09
2025-05-20T14:45+02:00,9583.5,0.09
2025-05-20T15:00+02:00,11142.3,7.61
2025-05-20T15:15+02:00,11545.1,7.61
2025-05-20T15:30+02:00,11952.8,7.61
2025-05-20T15:45+02:00,12535.7,7.61
2025-05-20T16:00+02:00,12543.2,67.87
2025-05-20T16:15+02:00,13553.7,67.87
2025-05-20T16:30+02:00,15018.1,67.87
2025-05-20T16:45+02:00,16774.9,67.87
2025-05-20T17:00+02:00,19546.4,97.15
2025-05-20T17:15+02:00,21492.7,97.15
2025-05-20T17:30+02:00,23923.6,97.15
2025-05-20T17:45+02:00,25778.7,97.15
2025-05-20T18:00+02:00,29047.7,111.79
2025-05-20T18:15+02:00,31159.3,111.79
2025-05-20T18:30+02:00,33943.5,111.79
2025-05-20T18:45+02:00,36282,111.79
2025-05-20T19:00+02:00,38478.3,141.23
2025-05-20T19:15+02:00,39894.2,141.23
2025-05-20T19:30+02:00,41249.2,141.23
2025-05-20T19:45+02:00,41798.9,141.23
2025-05-20T20:00+02:00,43029.2,192.25
2025-05-20T20:15+02:00,43278.1,192.25
2025-05-20T20:30+02:00,43300.4,192.25
2025-05-20T20:45+02:00,42965.4,192.25
2025-05-20T21:00+02:00,42328.4,148.97
2025-05-20T21:15+02:00,42285.6,148.97
2025-05-20T21:30+02:00,42112.7,148.97
2025-05-20T21:45+02:00,41378.2,148.97
2025-05-20T22:00+02:00,40652.6,120
2025-05-20T22:15+02:00,38973.4,120
2025-05-20T22:30+02:00,37837.7,120
2025-05-20T22:45+02:00,37044.3,120
2025-05-20T23:00+02:00,35418.8,107.93
2025-05-20T23:15+02:00,34339.9,107.93
2025-05-20T23:30+02:00,33740.6,107.93
2025-05-20T23:45+02:00,32895.3,107.93
2025-05-21T00:00+02:00,31102.9,107.93
2025-05-21T00:15+02:00,30345.1,107.93
2025-05-21T00:30+02:00,29943.9,107.93
2025-05-21T00:45+02:00,29661.8,107.93
2025-05-21T01:00+02:00,29037.8,102.33
2025-05-21T01:15+02:00,28332.9,102.33
2025-05-21T01:30+02:00,27516,102.33
2025-05-21T01:45+02:00,27150.8,102.33
2025-05-21T02:00+02:00,27055.2,97.9
2025-05-21T02:15+02:00,26800.1,97.9
2025-05-21T02:30+02:00,26712.7,97.9
2025-05-21T02:45+02:00,26458.6,97.9
2025-05-21T03:00+02:00,26307.1,94.9
2025-05-21T03:15+02:00,25689.8,94.9
2025-05-21T03:30+02:00,25923.4,94.9
2025-05-21T03:45+02:00,26501.7,94.9
2025-05-21T04:00+02:00,26670.2,93.7
2025-05-21T04:15+02:00,26546.7,93.7
2025-05-21T04:30+02:00,26925.5,93.7
2025-05-21T04:45+02:00,27272.3,93.7
2025-05-21T05:00+02:00,28359.4,102.49
2025-05-21T05:15+02:00,28499.4,102.49
2025-05-21T05:30+02:00,29205.5,102.49
2025-05-21T05:45+02:00,29876.5,102.49
2025-05-21T06:00+02:00,31398.3,112.48
2025-05-21T06:15+02:00,32742.2,112.48
2025-05-21T06:30+02:00,33289,112.48
2025-05-21T06:45+02:00,32967.7,112.48
2025-05-21T07:00+02:00,32667.9,116.54
2025-05-21T07:15+02:00,32745.2,116.54
2025-05-21T07:30+02:00,31763.9,116.54
2025-05-21T07:45+02:00,30739.6,116.54
2025-05-21T08:00+02:00,28935.6,107.82
2025-05-21T08:15+02:00,27333,107.82
2025-05-21T08:30+02:00,26061.9,107.82
2025-05-21T08:45+02:00,23716.5,107.82
2025-05-21T09:00+02:00,19940.9,84.82
2025-05-21T09:15+02:00,17170.6,84.82
2025-05-21T09:30+02:00,14312.9,84.82
2025-05-21T09:45+02:00,12532.1,84.82
2025-05-21T10:00+02:00,10355.8,42.22
2025-05-21T10:15+02:00,8759.9,42.22
2025-05-21T10:30+02:00,7578.5,42.22
2025-05-21T10:45+02:00,6758.5,42.22
2025-05-21T11:00+02:00,4874.9,0.15
2025-05-21T11:15+02:00,4289,0.15
2025-05-21T11:30+02:00,4424.3,0.15
2025-05-21T11:45+02:00,4449.6,0.15
2025-05-21T12:00+02:00,2150.9,-0.1
2025-05-21T12:15+02:00,1243.9,-0.1
2025-05-21T12:30+02:00,1386.1,-0.1
2025-05-21T12:45+02:00,1426.9,-0.1
2025-05-21T13:00+02:00,474.2,-2.2
2025-05-21T13:15+02:00,-218.2,-2.2
2025-05-21T13:30+02:00,-579.6,-2.2
2025-05-21T13:45+02:00,-769.8,-2.2
2025-05-21T14:00+02:00,-55.1,-1.53
2025-05-21T14:15+02:00,-440.6,-1.53
2025-05-21T14:30+02:00,-339,-1.53
2025-05-21T14:45+02:00,1.1,-1.53
2025-05-21T15:00+02:00,2524.8,-0.01
2025-05-21T15:15+02:00,3176.8,-0.01
2025-05-21T15:30+02:00,3590.6,-0.01
2025-05-21T15:45+02:00,3568.4,-0.01
2025-05-21T16:00+02:00,6361.1,2.06
2025-05-21T16:15+02:00,7078.6,2.06
2025-05-21T16:30+02:00,8370.5,2.06
2025-05-21T16:45+02:00,9758.9,2.06
2025-05-21T17:00+02:00,12702.5,49.08
2025-05-21T17:15+02:00,13807.1,49.08
2025-05-21T17:30+02:00,16820.9,49.08
2025-05-21T17:45+02:00,19081.3,49.08
2025-05-21T18:00+02:00,21006.7,86.32
2025-05-21T18:15+02:00,22285.4,86.32
2025-05-21T18:30+02:00,24343.3,86.32
2025-05-21T18:45+02:00,25799.6,86.32
2025-05-21T19:00+02:00,27541.6,100.1
2025-05-21T19:15+02:00,28181.2,100.1
2025-05-21T19:30+02:00,29357.6,100.1
2025-05-21T19:45+02:00,30032.7,100.1
2025-05-21T20:00+02:00,30409.7,114.35
2025-05-21T20:15+02:00,31110.6,114.35
2025-05-21T20:30+02:00,31175.1,114.35
2025-05-21T20:45+02:00,30792.3,114.35
2025-05-21T21:00+02:00,30101.9,110.27
2025-05-21T21:15+02:00,29941.7,110.27
2025-05-21T21:30+02:00,30828.2,110.27
2025-05-21T21:45+02:00,30298.6,110.27
2025-05-21T22:00+02:00,29939.7,100.72
2025-05-21T22:15+02:00,28728.7,100.72
2025-05-21T22:30+02:00,28139.3,100.72
2025-05-21T22:45+02:00,26879.5,100.72
2025-05-21T23:00+02:00,25848.9,90
2025-05-21T23:15+02:00,24371.5,90
2025-05-21T23:30+02:00,24133.9,90
2025-05-21T23:45+02:00,23702.3,90
2025-05-22T00:00+02:00,23406.8,98.54
2025-05-22T00:15+02:00,22637.4,98.54
2025-05-22T00:30+02:00,22207.3,98.54
2025-05-22T00:45+02:00,21764.3,98.54
2025-05-22T01:00+02:00,21423.8,88.28
2025-05-22T01:15+02:00,20394,88.28
2025-05-22T01:30+02:00,20104.9,88.28
2025-05-22T01:45+02:00,19837.4,88.28
2025-05-22T02:00+02:00,19694.1,83.65
2025-05-22T02:15+02:00,19573.3,83.65
2025-05-22T02:30+02:00,19239.1,83.65
2025-05-22T02:45+02:00,19271.8,83.65
2025-05-22T03:00+02:00,18779.8,81.5
2025-05-22T03:15+02:00,18880.2,81.5
2025-05-22T03:30+02:00,18957.4,81.5
2025-05-22T03:45+02:00,18706.8,81.5
2025-05-22T04:00+02:00,19068.9,83.34
2025-05-22T04:15+02:00,19802.4,83.34
2025-05-22T04:30+02:00,20415.5,83.34
2025-05-22T04:45+02:00,20900.3,83.34
2025-05-22T05:00+02:00,21692.8,90
2025-05-22T05:15+02:00,22233.9,90
2025-05-22T05:30+02:00,23399.7,90
2025-05-22T05:45+02:00,24768.2,90
2025-05-22T06:00+02:00,26106.6,107.67
2025-05-22T06:15+02:00,27835.4,107.67
2025-05-22T06:30+02:00,28877.1,107.67
2025-05-22T06:45+02:00,29406.2,107.67
2025-05-22T07:00+02:00,30678.8,106.01
2025-05-22T07:15+02:00,29995,106.01
2025-05-22T07:30+02:00,29645.9,106.01
2025-05-22T07:45+02:00,28953.8,106.01
2025-05-22T08:00+02:00,27554,98.16
2025-05-22T08:15+02:00,26395.7,98.16
2025-05-22T08:30+02:00,24713.4,98.16
2025-05-22T08:45+02:00,23862.6,98.16
2025-05-22T09:00+02:00,22429.8,54.54
2025-05-22T09:15+02:00,21217.1,54.54
2025-05-22T09:30+02:00,20327.7,54.54
2025-05-22T09:45+02:00,18923.6,54.54
2025-05-22T10:00+02:00,17132.8,1.66
2025-05-22T10:15+02:00,15807,1.66
2025-05-22T10:30+02:00,15721.6,1.66
2025-05-22T10:45+02:00,14725.8,1.66
2025-05-22T11:00+02:00,12683.5,0.01
2025-05-22T11:15+02:00,11694.3,0.01
2025-05-22T11:30+02:00,10547.6,0.01
2025-05-22T11:45+02:00,9471,0.01
2025-05-22T12:00+02:00,8862.3,-1.91
2025-05-22T12:15+02:00,7882.4,-1.91
2025-05-22T12:30+02:00,6422.2,-1.91
2025-05-22T12:45+02:00,6255.8,-1.91
2025-05-22T13:00+02:00,5494,-12.77
2025-05-22T13:15+02:00,5272.1,-12.77
2025-05-22T13:30+02:00,4764.6,-12.77
2025-05-22T13:45+02:00,3505.8,-12.77
2025-05-22T14:00+02:00,4122,-15.4
2025-05-22T14:15+02:00,3313.2,-15.4
2025-05-22T14:30+02:00,2850.6,-15.4
2025-05-22T14:45+02:00,2333.9,-15.4
2025-05-22T15:00+02:00,3644,-10.9
2025-05-22T15:15+02:00,2968.9,-10.9
2025-05-22T15:30+02:00,2799,-10.9
2025-05-22T15:45+02:00,2389.9,-10.9
2025-05-22T16:00+02:00,4175.3,-2.99
2025-05-22T16:15+02:00,4215.2,-2.99
2025-05-22T16:30+02:00,4190.3,-2.99
2025-05-22T16:45+02:00,4746.4,-2.99
2025-05-22T17:00+02:00,6430.7,-0.01
2025-05-22T17:15+02:00,7688.6,-0.01
2025-05-22T17:30+02:00,8833.1,-0.01
2025-05-22T17:45+02:00,10315.6,-0.01
2025-05-22T18:00+02:00,11101.1,50
2025-05-22T18:15+02:00,12452.5,50
2025-05-22T18:30+02:00,15836.4,50
2025-05-22T18:45+02:00,17699,50
2025-05-22T19:00+02:00,20141.4,106.84
2025-05-22T19:15+02:00,22024.3,106.84
2025-05-22T19:30+02:00,23952.5,106.84
2025-05-22T19:45+02:00,26321.2,106.84
2025-05-22T20:00+02:00,28622.3,115
2025-05-22T20:15+02:00,30195.9,115
2025-05-22T20:30+02:00,30611,115
2025-05-22T20:45+02:00,31199.7,115
2025-05-22T21:00+02:00,31906,127.25
2025-05-22T21:15+02:00,31848.1,127.25
2025-05-22T21:30+02:00,32775.2,127.25
2025-05-22T21:45+02:00,32548.3,127.25
2025-05-22T22:00+02:00,31894.9,117.48
2025-05-22T22:15+02:00,31904,117.48
2025-05-22T22:30+02:00,31428.5,117.48
2025-05-22T22:45+02:00,29975.4,117.48
2025-05-22T23:00+02:00,29244.5,103.23
2025-05-22T23:15+02:00,28527.1,103.23
2025-05-22T23:30+02:00,28490.3,103.23
2025-05-22T23:45+02:00,27545,103.23
2025-05-23T00:00+02:00,26887.1,101.1
2025-05-23T00:15+02:00,26287.3,101.1
2025-05-23T00:30+02:00,25736.3,101.1
2025-05-23T00:45+02:00,25143.7,101.1
2025-05-23T01:00+02:00,24682.2,93.16
2025-05-23T01:15+02:00,24027.8,93.16
2025-05-23T01:30+02:00,24207.5,93.16
2025-05-23T01:45+02:00,23893,93.16
2025-05-23T02:00+02:00,23089.8,87.12
2025-05-23T02:15+02:00,22839.3,87.12
2025-05-23T02:30+02:00,23592.5,87.12
2025-05-23T02:45+02:00,23367.8,87.12
2025-05-23T03:00+02:00,23125.4,86.56
2025-05-23T03:15+02:00,23224.6,86.56
2025-05-23T03:30+02:00,23679.1,86.56
2025-05-23T03:45+02:00,24492.7,86.56
2025-05-23T04:00+02:00,24850,93.08
2025-05-23T04:15+02:00,24586.4,93.08
2025-05-23T04:30+02:00,26041.8,93.08
2025-05-23T04:45+02:00,26287.1,93.08
2025-05-23T05:00+02:00,27006.2,106.82
2025-05-23T05:15+02:00,27818.4,106.82
2025-05-23T05:30+02:00,28943.8,106.82
2025-05-23T05:45+02:00,29915.2,106.82
2025-05-23T06:00+02:00,31568.7,128.49
2025-05-23T06:15+02:00,32942.6,128.49
2025-05-23T06:30+02:00,33496,128.49
2025-05-23T06:45+02:00,33813.4,128.49
2025-05-23T07:00+02:00,33683.5,132.8
2025-05-23T07:15+02:00,33612.3,132.8
2025-05-23T07:30+02:00,32978.3,132.8
2025-05-23T07:45+02:00,31927.5,132.8
2025-05-23T08:00+02:00,30059.5,114.67
2025-05-23T08:15+02:00,28395.3,114.67
2025-05-23T08:30+02:00,25568.8,114.67
2025-05-23T08:45+02:00,23561.9,114.67
2025-05-23T09:00+02:00,20545.2,85.9
2025-05-23T09:15+02:00,18247.8,85.9
2025-05-23T09:30+02:00,16476.2,85.9
2025-05-23T09:45+02:00,14754.5,85.9
2025-05-23T10:00+02:00,13126.7,70
2025-05-23T10:15+02:00,12639.2,70
2025-05-23T10:30+02:00,11827.7,70
2025-05-23T10:45+02:00,10665.4,70
2025-05-23T11:00+02:00,8969.2,54.05
2025-05-23T11:15+02:00,8981.7,54.05
2025-05-23T11:30+02:00,8949,54.05
2025-05-23T11:45+02:00,7726.5,54.05
2025-05-23T12:00+02:00,6268.9,13.44
2025-05-23T12:15+02:00,5412.1,13.44
2025-05-23T12:30+02:00,4793.3,13.44
2025-05-23T12:45+02:00,4540.5,13.44
2025-05-23T13:00+02:00,2009.5,0.62
2025-05-23T13:15+02:00,1566,0.62
2025-05-23T13:30+02:00,505.1,0.62
2025-05-23T13:45+02:00,808.2,0.62
2025-05-23T14:00+02:00,402.5,0
2025-05-23T14:15+02:00,1465.7,0
2025-05-23T14:30+02:00,1159.6,0
2025-05-23T14:45+02:00,529.3,0
2025-05-23T15:00+02:00,1054.5,0
2025-05-23T15:15+02:00,890.5,0
2025-05-23T15:30+02:00,1898.2,0
2025-05-23T15:45+02:00,1656.4,0
2025-05-23T16:00+02:00,3651.9,25.33
2025-05-23T16:15+02:00,4309.9,25.33
2025-05-23T16:30+02:00,6612.5,25.33
2025-05-23T16:45+02:00,7417.7,25.33
2025-05-23T17:00+02:00,9011.9,71.91
2025-05-23T17:15+02:00,9616.9,71.91
2025-05-23T17:30+02:00,11591.9,71.91
2025-05-23T17:45+02:00,14105.2,71.91
2025-05-23T18:00+02:00,15706.9,97.6
2025-05-23T18:15+02:00,17243.3,97.6
2025-05-23T18:30+02:00,19771.1,97.6
2025-05-23T18:45+02:00,23039,97.6
2025-05-23T19:00+02:00,26075.3,114.36
2025-05-23T19:15+02:00,28073,114.36
2025-05-23T19:30+02:00,29952.4,114.36
2025-05-23T19:45+02:00,31330.1,114.36
2025-05-23T20:00+02:00,33327.9,130.47
2025-05-23T20:15+02:00,34218,130.47
2025-05-23T20:30+02:00,33943.7,130.47
2025-05-23T20:45+02:00,33842,130.47
2025-05-23T21:00+02:00,33800.9,139.29
2025-05-23T21:15+02:00,34007.5,139.29
2025-05-23T21:30+02:00,33634.1,139.29
2025-05-23T21:45+02:00,33045.9,139.29
2025-05-23T22:00+02:00,32358.4,126.93
2025-05-23T22:15+02:00,31409.7,126.93
2025-05-23T22:30+02:00,30357.8,126.93
2025-05-23T22:45+02:00,29287.9,126.93
2025-05-23T23:00+02:00,28413.2,108
2025-05-23T23:15+02:00,27823.9,108
2025-05-23T23:30+02:00,27559.1,108
2025-05-23T23:45+02:00,26756,108
2025-05-24T00:00+02:00,26417.3,98.99
2025-05-24T00:15+02:00,25709,98.99
2025-05-24T00:30+02:00,24835.4,98.99
2025-05-24T00:45+02:00,24071.1,98.99
2025-05-24T01:00+02:00,23426.4,94.76
2025-05-24T01:15+02:00,22641.2,94.76
2025-05-24T01:30+02:00,22873.2,94.76
2025-05-24T01:45+02:00,22839.1,94.76
2025-05-24T02:00+02:00,22407.1,88.74
2025-05-24T02:15+02:00,21792,88.74
2025-05-24T02:30+02:00,22073.4,88.74
2025-05-24T02:45+02:00,21969,88.74
2025-05-24T03:00+02:00,21845.2,84.22
2025-05-24T03:15+02:00,21757.7,84.22
2025-05-24T03:30+02:00,21888.4,84.22
2025-05-24T03:45+02:00,21960.9,84.22
2025-05-24T04:00+02:00,22116.8,82.93
2025-05-24T04:15+02:00,22197.8,82.93
2025-05-24T04:30+02:00,22620.3,82.93
2025-05-24T04:45+02:00,22858.2,82.93
2025-05-24T05:00+02:00,23759.6,80.71
2025-05-24T05:15+02:00,23552,80.71
2025-05-24T05:30+02:00,23467.5,80.71
2025-05-24T05:45+02:00,23285,80.71
2025-05-24T06:00+02:00,23327.1,82.07
2025-05-24T06:15+02:00,23364.4,82.07
2025-05-24T06:30+02:00,22992,82.07
2025-05-24T06:45+02:00,22321.2,82.07
2025-05-24T07:00+02:00,20940.7,76.9
2025-05-24T07:15+02:00,19534.7,76.9
2025-05-24T07:30+02:00,19006.5,76.9
2025-05-24T07:45+02:00,17799.1,76.9
2025-05-24T08:00+02:00,15169.1,62.09
2025-05-24T08:15+02:00,13176.6,62.09
2025-05-24T08:30+02:00,10884.4,62.09
2025-05-24T08:45+02:00,8446.4,62.09
2025-05-24T09:00+02:00,5502.4,12.26
2025-05-24T09:15+02:00,4136.9,12.26
2025-05-24T09:30+02:00,2813.5,12.26
2025-05-24T09:45+02:00,1982.7,12.26
2025-05-24T10:00+02:00,1488.6,-0.01
2025-05-24T10:15+02:00,1046.3,-0.01
2025-05-24T10:30+02:00,890,-0.01
2025-05-24T10:45+02:00,835.6,-0.01
2025-05-24T11:00+02:00,502.3,-0.11
2025-05-24T11:15+02:00,502.2,-0.11
2025-05-24T11:30+02:00,151.4,-0.11
2025-05-24T11:45+02:00,-209.8,-0.11
2025-05-24T12:00+02:00,-868.7,-0.15
2025-05-24T12:15+02:00,-611.9,-0.15
2025-05-24T12:30+02:00,-1382.5,-0.15
2025-05-24T12:45+02:00,-2450.5,-0.15
2025-05-24T13:00+02:00,-3283.4,-0.19
2025-05-24T13:15+02:00,-3731.8,-0.19
2025-05-24T13:30+02:00,-3525,-0.19
2025-05-24T13:45+02:00,-2461.2,-0.19
2025-05-24T14:00+02:00,-1289.9,-0.39
2025-05-24T14:15+02:00,-1407.1,-0.39
2025-05-24T14:30+02:00,-888.2,-0.39
2025-05-24T14:45+02:00,-647.5,-0.39
2025-05-24T15:00+02:00,1504.4,-1.77
2025-05-24T15:15+02:00,2108.7,-1.77
2025-05-24T15:30+02:00,2747.9,-1.77
2025-05-24T15:45+02:00,3325.5,-1.77
2025-05-24T16:00+02:00,4320.9,-0.39
2025-05-24T16:15+02:00,5088.1,-0.39
2025-05-24T16:30+02:00,5749.1,-0.39
2025-05-24T16:45+02:00,6429.2,-0.39
2025-05-24T17:00+02:00,6146.8,48.67
2025-05-24T17:15+02:00,6550.2,48.67
2025-05-24T17:30+02:00,7244.1,48.67
2025-05-24T17:45+02:00,8581,48.67
2025-05-24T18:00+02:00,11016.1,85.34
2025-05-24T18:15+02:00,13116,85.34
2025-05-24T18:30+02:00,15029.8,85.34
2025-05-24T18:45+02:00,16697.4,85.34
2025-05-24T19:00+02:00,18206.7,109.08
2025-05-24T19:15+02:00,19441.1,109.08
2025-05-24T19:30+02:00,20737.8,109.08
2025-05-24T19:45+02:00,21127.6,109.08
2025-05-24T20:00+02:00,21991.5,111
2025-05-24T20:15+02:00,21650.7,111
2025-05-24T20:30+02:00,22033.4,111
2025-05-24T20:45+02:00,21839,111
2025-05-24T21:00+02:00,21308.7,107.92
2025-05-24T21:15+02:00,21150.8,107.92
2025-05-24T21:30+02:00,20394.8,107.92
2025-05-24T21:45+02:00,19913.5,107.92
2025-05-24T22:00+02:00,20774.6,92.06
2025-05-24T22:15+02:00,20414.8,92.06
2025-05-24T22:30+02:00,19669.1,92.06
2025-05-24T22:45+02:00,18703.8,92.06
2025-05-24T23:00+02:00,17991.2,79.67
2025-05-24T23:15+02:00,17274.9,79.67
2025-05-24T23:30+02:00,16717.6,79.67
2025-05-24T23:45+02:00,16511.2,79.67
2025-05-25T00:00+02:00,15023.9,23.82
2025-05-25T00:15+02:00,14247.9,23.82
2025-05-25T00:30+02:00,14279.7,23.82
2025-05-25T00:45+02:00,13847.9,23.82
2025-05-25T01:00+02:00,12787.2,22.9
2025-05-25T01:15+02:00,12674.4,22.9
2025-05-25T01:30+02:00,12771.9,22.9
2025-05-25T01:45+02:00,12805.8,22.9
2025-05-25T02:00+02:00,12504.3,14.39
2025-05-25T02:15+02:00,11933.2,14.39
2025-05-25T02:30+02:00,11721.8,14.39
2025-05-25T02:45+02:00,11339.3,14.39
2025-05-25T03:00+02:00,10882.8,8.38
2025-05-25T03:15+02:00,10788.6,8.38
2025-05-25T03:30+02:00,10788.5,8.38
2025-05-25T03:45+02:00,10915.9,8.38
2025-05-25T04:00+02:00,11056,3.9
2025-05-25T04:15+02:00,11149.6,3.9
2025-05-25T04:30+02:00,11060.2,3.9
2025-05-25T04:45+02:00,11032.8,3.9
2025-05-25T05:00+02:00,11229.6,2.11
2025-05-25T05:15+02:00,10737.3,2.11
2025-05-25T05:30+02:00,10352.5,2.11
2025-05-25T05:45+02:00,10576.2,2.11
2025-05-25T06:00+02:00,9812.7,1.17
2025-05-25T06:15+02:00,9834.6,1.17
2025-05-25T06:30+02:00,9516.6,1.17
2025-05-25T06:45+02:00,9463,1.17
2025-05-25T07:00+02:00,9541.2,1.21
2025-05-25T07:15+02:00,9613.6,1.21
2025-05-25T07:30+02:00,9995.9,1.21
2025-05-25T07:45+02:00,10131,1.21
2025-05-25T08:00+02:00,9423.6,0.03
2025-05-25T08:15+02:00,9673.3,0.03
2025-05-25T08:30+02:00,9811,0.03
2025-05-25T08:45+02:00,10866.1,0.03
2025-05-25T09:00+02:00,10428.3,0
2025-05-25T09:15+02:00,11072.2,0
2025-05-25T09:30+02:00,11721.6,0
2025-05-25T09:45+02:00,12311.1,0
2025-05-25T10:00+02:00,13068.7,-0.61
2025-05-25T10:15+02:00,13386.1,-0.61
2025-05-25T10:30+02:00,13258.2,-0.61
2025-05-25T10:45+02:00,13577.4,-0.61
2025-05-25T11:00+02:00,12672.8,-0.6
2025-05-25T11:15+02:00,12662,-0.6
2025-05-25T11:30+02:00,13037.8,-0.6
2025-05-25T11:45+02:00,12103.7,-0.6
2025-05-25T12:00+02:00,10636.2,-0.25
2025-05-25T12:15+02:00,10106.6,-0.25
2025-05-25T12:30+02:00,10148.1,-0.25
2025-05-25T12:45+02:00,9506,-0.25
2025-05-25T13:00+02:00,7745.5,-3.19
2025-05-25T13:15+02:00,6495.2,-3.19
2025-05-25T13:30+02:00,6658.7,-3.19
2025-05-25T13:45+02:00,6613.9,-3.19
2025-05-25T14:00+02:00,7222.9,-5.05
2025-05-25T14:15+02:00,6644.9,-5.05
2025-05-25T14:30+02:00,5998.2,-5.05
2025-05-25T14:45+02:00,5829.7,-5.05
2025-05-25T15:00+02:00,5229.1,-4.95
2025-05-25T15:15+02:00,4812.5,-4.95
2025-05-25T15:30+02:00,4317.5,-4.95
2025-05-25T15:45+02:00,4515,-4.95
2025-05-25T16:00+02:00,4557.1,-1.37
2025-05-25T16:15+02:00,5178.4,-1.37
2025-05-25T16:30+02:00,5758.2,-1.37
2025-05-25T16:45+02:00,5772.5,-1.37
2025-05-25T17:00+02:00,5454.7,0
2025-05-25T17:15+02:00,5014.2,0
2025-05-25T17:30+02:00,6916.1,0
2025-05-25T17:45+02:00,7102.2,0
2025-05-25T18:00+02:00,9894.8,11.72
2025-05-25T18:15+02:00,10950.9,11.72
2025-05-25T18:30+02:00,12502.1,11.72
2025-05-25T18:45+02:00,14340.6,11.72
2025-05-25T19:00+02:00,16974.5,92.95
2025-05-25T19:15+02:00,19330.3,92.95
2025-05-25T19:30+02:00,20685.1,92.95
