Datum (MEZ),Consumption,Production,Battery Charging,Battery Discharging,"Battery 
Kostal G2 - SOC","Inverter 
Kostal PLENTICORE plus - currentPower","Inverter 
Kostal PLENTICORE plus - activeDevice","Smart Meter 
Smart-Meter - currentPower","Smart Meter 
Smart-Meter - activeDevice","Heatpump 
Buderus MX400 - currentPower","Heatpump 
Buderus MX400 - activeDevice","Heatpump 
Buderus MX400 - currentWaterTemp"
2025-08-01T17:45:00+02:00,160,265,0,7,98,265,1,-111.33,1,0,0,56.1
2025-08-01T18:00:00+02:00,230,137,0,47,98,137,1,40.67,1,0,0,56.1
2025-08-01T18:15:00+02:00,265,183,0,47,98,183.33,1,27.33,1,0,0,56.1
2025-08-01T18:30:00+02:00,362,82,0,136,98,81.67,1,137.33,1,0,0,56.1
2025-08-01T18:45:00+02:00,911,207,0,345,98,207,1,352.33,1,0,0,56.1
2025-08-01T19:00:00+02:00,768,286,0,270,97,285.67,1,209.67,1,0,0,56.1
2025-08-01T19:15:00+02:00,398,101,0,148,97,100.67,1,142.33,1,0,0,56.1
2025-08-01T19:30:00+02:00,87,229,60,4,97,229.33,1,-85.67,1,0,0,56.1
2025-08-01T19:45:00+02:00,214,248,24,16,97,248,1,-23.67,1,0,0,56.1
2025-08-01T20:00:00+02:00,967,315,13,330,96,315,1,332,1,0,0,56.1
2025-08-01T20:15:00+02:00,327,83,0,117,96,83.33,1,119.33,1,0,0,56.1
2025-08-01T20:30:00+02:00,200,40,0,79,96,40,1,74.33,1,0,0,56.1
2025-08-01T20:45:00+02:00,232,17,0,104,96,17.33,1,103,1,0,0,56.1
2025-08-01T21:00:00+02:00,325,4,0,154,95,4.33,1,158,1,0,0,56.1
2025-08-01T21:15:00+02:00,344,3,0,165,95,3.33,1,168,1,0,0,56.1
2025-08-01T21:30:00+02:00,528,10,0,248,94,9.67,1,262.33,1,0,0,56.1
2025-08-01T21:45:00+02:00,531,14,0,243,94,14,1,265.67,1,0,0,56.1
2025-08-01T22:00:00+02:00,380,3,0,182,93,3,1,186.67,1,0,0,56.1
2025-08-01T22:15:00+02:00,268,0,0,127,93,0,0,133,1,0,0,56.1
2025-08-01T22:30:00+02:00,269,0,0,129,93,0,0,131.33,1,0,0,56.1
2025-08-01T22:45:00+02:00,310,0,0,149,93,0,0,153,1,0,0,56.1
2025-08-01T23:00:00+02:00,380,0,0,182,92,0,0,189,1,0,0,56.1
2025-08-01T23:15:00+02:00,545,0,0,263,92,0,0,274.33,1,0,0,56.1
2025-08-01T23:30:00+02:00,521,0,0,251,91,0,0,262.33,1,0,0,56.1
2025-08-01T23:45:00+02:00,333,0,0,161,91,0,0,164.33,1,0,0,56.1
2025-08-02T00:00:00+02:00,251,0,0,118,91,0,0,126,1,0,0,56.1
2025-08-02T00:15:00+02:00,270,0,0,128,90,0,0,133,1,0,0,56.1
2025-08-02T00:30:00+02:00,274,0,0,131,90,0,0,135.67,1,0,0,56.1
2025-08-02T00:45:00+02:00,447,0,0,219,90,0,0,220.33,1,0,0,56.1
2025-08-02T01:00:00+02:00,547,0,0,264,89,0,0,274,1,0,0,56.1
2025-08-02T01:15:00+02:00,507,0,0,245,89,0,0,255,1,0,0,56.1
2025-08-02T01:30:00+02:00,314,0,0,152,88,0,0,155.67,1,0,0,56.1
2025-08-02T01:45:00+02:00,271,0,0,128,88,0,0,134.33,1,0,0,56.1
2025-08-02T02:00:00+02:00,271,0,0,130,88,0,0,133.33,1,0,0,56.1
2025-08-02T02:15:00+02:00,269,0,0,126,88,0,0,134.33,1,0,0,56.1
2025-08-02T02:30:00+02:00,499,0,0,241,87,0,0,250.67,1,0,0,56.1
2025-08-02T02:45:00+02:00,542,0,0,261,87,0,0,272.33,1,0,0,56.1
2025-08-02T03:00:00+02:00,448,0,0,216,86,0,0,224.67,1,0,0,56.1
2025-08-02T03:15:00+02:00,322,0,0,154,86,0,0,158.67,1,0,0,56.1
2025-08-02T03:30:00+02:00,273,0,0,128,86,0,0,135.67,1,0,0,56.1
2025-08-02T03:45:00+02:00,272,0,0,131,85,0,0,133,1,0,0,56.1
2025-08-02T04:00:00+02:00,288,0,0,139,85,0,0,141.67,1,0,0,56.1
2025-08-02T04:15:00+02:00,510,0,0,246,85,0,0,256.67,1,0,0,56.1
2025-08-02T04:30:00+02:00,535,0,0,256,84,0,0,271,1,0,0,56.1
2025-08-02T04:45:00+02:00,393,0,0,189,84,0,0,196.33,1,0,0,56.1
2025-08-02T05:00:00+02:00,322,1,0,154,83,1,1,158.67,1,0,0,56.1
2025-08-02T05:15:00+02:00,303,3,0,144,83,3.33,1,148,1,0,0,56.1
2025-08-02T05:30:00+02:00,273,2,0,130,83,1.67,1,134,1,0,0,56.1
2025-08-02T05:45:00+02:00,359,3,0,170,83,3.33,1,177.33,1,0,0,56.1
2025-08-02T06:00:00+02:00,484,5,0,233,82,4.67,1,238.67,1,0,0,56.1
2025-08-02T06:15:00+02:00,511,11,0,238,82,10.67,1,253.33,1,0,0,56.1
2025-08-02T06:30:00+02:00,326,8,0,153,81,8,1,157.33,1,0,0,56.1
2025-08-02T06:45:00+02:00,269,34,0,111,81,34,1,117,1,0,0,56.1
2025-08-02T07:00:00+02:00,224,69,0,73,81,69,1,73.67,1,0,0,56.1
2025-08-02T07:15:00+02:00,141,88,0,35,81,88.33,1,10.33,1,0,0,56.1
2025-08-02T07:30:00+02:00,1817,103,0,821,80,102.67,1,886.67,1,0,0,56.1
2025-08-02T07:45:00+02:00,5598,210,0,2611,76,210.33,1,2767.33,1,0,0,56.1
2025-08-02T08:00:00+02:00,3893,295,0,1743,72,295.33,1,1846.67,1,0,0,56.1
2025-08-02T08:15:00+02:00,177,111,0,45,71,111.33,1,13,1,0,0,56.1
2025-08-02T08:30:00+02:00,156,234,0,11,71,234.33,1,-91,1,0,0,56.1
2025-08-02T08:45:00+02:00,165,451,0,7,71,451,1,-294,1,0,0,56.1
2025-08-02T09:00:00+02:00,715,814,0,171,71,814.33,1,-272.67,1,0,0,56.1
2025-08-02T09:15:00+02:00,1043,370,0,361,70,369.67,1,308.33,1,0,0,56.1
2025-08-02T09:30:00+02:00,234,696,0,8,70,695.67,1,-469.67,1,0,0,56.1
2025-08-02T09:45:00+02:00,189,892,0,8,70,892,1,-710.33,1,0,0,56.1
2025-08-02T10:00:00+02:00,797,611,0,227,69,611.33,1,-43.67,1,0,0,56.1
2025-08-02T10:15:00+02:00,913,456,0,327,69,456.33,1,125.67,1,0,0,56.1
2025-08-02T10:30:00+02:00,151,379,0,8,69,379.33,1,-235.33,1,0,0,56.1
2025-08-02T10:45:00+02:00,147,345,0,8,68,345,1,-206.67,1,0,0,56.1
2025-08-02T11:00:00+02:00,837,413,146,340,68,413,1,169,1,0,0,56.1
2025-08-02T11:15:00+02:00,111,323,167,34,68,323,1,-191,1,0,0,56.1
2025-08-02T11:30:00+02:00,52,162,62,11,68,161.67,1,-77.67,1,0,0,56.1
2025-08-02T11:45:00+02:00,79,125,13,1,68,125.33,1,-31.67,1,0,0,56.1
2025-08-02T12:00:00+02:00,2123,276,23,907,68,276.33,1,958,1,0,0,56.1
2025-08-02T12:15:00+02:00,501,378,167,190,66,378,1,-12.67,1,0,0,56.1
2025-08-02T12:30:00+02:00,3,534,322,0,67,534,1,-414.67,1,0,0,56.1
2025-08-02T12:45:00+02:00,0,822,549,0,68,822.33,1,-691.33,1,0,0,56.1
2025-08-02T13:00:00+02:00,470,1425,796,17,69,1424.67,1,-916.33,1,0,0,56.1
2025-08-02T13:15:00+02:00,448,1209,687,19,70,1209.33,1,-783,1,0,0,56.1
2025-08-02T13:30:00+02:00,475,1168,625,36,71,1168,1,-686,1,0,0,56.1
2025-08-02T13:45:00+02:00,0,1063,840,0,72,1062.67,1,-1009,1,0,0,56.1
2025-08-02T14:00:00+02:00,500,1107,584,56,73,1106.67,1,-636.33,1,0,0,56.1
2025-08-02T14:15:00+02:00,590,1245,641,102,74,1245,1,-678,1,0,0,56.1
2025-08-02T14:30:00+02:00,0,2255,1865,0,77,2255,1,-2192,1,0,0,56.1
2025-08-02T14:45:00+02:00,0,3840,3392,0,82,3840.33,1,-3874.67,1,0,0,56.1
2025-08-02T15:00:00+02:00,0,5234,3758,0,87,5234.33,1,-4356.67,1,0,0,56.1
2025-08-02T15:15:00+02:00,0,4039,3175,0,93,4039,1,-4051.67,1,0,0,56.1
2025-08-02T15:30:00+02:00,0,4161,2939,0,97,4161,1,-4089.67,1,0,0,56.1
2025-08-02T15:45:00+02:00,99,5598,1481,2,100,5597.67,1,-5451.33,1,0,0,56.1
2025-08-02T16:00:00+02:00,1767,4909,0,6,100,4908.67,1,-3147.67,1,0,0,56.1
2025-08-02T16:15:00+02:00,1387,2521,0,7,100,2521.33,1,-1141,1,0,0,56.1
2025-08-02T16:30:00+02:00,304,715,0,7,100,715,1,-420.33,1,0,0,56.1
2025-08-02T16:45:00+02:00,79,1168,0,6,100,1168.33,1,-1095.67,1,0,0,56.1
2025-08-02T17:00:00+02:00,80,1125,0,6,100,1124.67,1,-1051,1,0,0,56.1
2025-08-02T17:15:00+02:00,81,1331,0,5,100,1330.67,1,-1254.67,1,0,0,56.1
2025-08-02T17:30:00+02:00,174,883,0,5,100,883.33,1,-714.67,1,0,0,56.1
2025-08-02T17:45:00+02:00,218,1000,0,5,100,999.67,1,-787.33,1,0,0,56.1
2025-08-02T18:00:00+02:00,189,1966,0,6,100,1966.33,1,-1783,1,0,0,56.1
2025-08-02T18:15:00+02:00,108,1701,0,6,100,1700.67,1,-1598.67,1,0,0,56.1
2025-08-02T18:30:00+02:00,81,906,0,6,100,906.33,1,-830.67,1,0,0,56.1
2025-08-02T18:45:00+02:00,82,1175,0,6,100,1175.33,1,-1098.67,1,0,0,56.1
2025-08-02T19:00:00+02:00,690,880,0,199,100,880,1,-392,1,0,0,56.1
2025-08-02T19:15:00+02:00,703,388,0,241,99,387.67,1,68.67,1,0,0,56.1
2025-08-02T19:30:00+02:00,478,321,0,127,98,321.33,1,27,1,0,0,56.1
2025-08-02T19:45:00+02:00,170,258,0,7,98,257.67,1,-94.67,1,0,0,56.1
2025-08-02T20:00:00+02:00,880,213,0,353,97,213.33,1,311,1,0,0,56.1
2025-08-02T20:15:00+02:00,97,152,0,6,97,151.67,1,-61,1,0,0,56.1
2025-08-02T20:30:00+02:00,81,82,0,9,97,82,1,-12.67,1,0,0,56.1
2025-08-02T20:45:00+02:00,151,18,0,77,97,18.33,1,48.33,1,0,0,56.1
2025-08-02T21:00:00+02:00,387,6,0,185,97,5.67,1,189,1,0,0,56.1
2025-08-02T21:15:00+02:00,437,4,0,211,96,4.33,1,215.33,1,0,0,56.1
2025-08-02T21:30:00+02:00,277,1,0,135,96,1.33,1,133,1,0,0,56.1
2025-08-02T21:45:00+02:00,230,2,0,108,96,1.67,1,111.33,1,0,0,56.1
2025-08-02T22:00:00+02:00,223,0,0,107,96,0.33,1,107.33,1,0,0,56.1
2025-08-02T22:15:00+02:00,170,0,0,82,96,0,0,78.67,1,0,0,56.1
2025-08-02T22:30:00+02:00,294,0,0,143,95,0,0,142.33,1,0,0,56.1
2025-08-02T22:45:00+02:00,377,0,0,181,95,0,0,188,1,0,0,56.1
2025-08-02T23:00:00+02:00,329,0,0,160,95,0,0,160.67,1,0,0,56.1
2025-08-02T23:15:00+02:00,234,0,0,111,95,0,0,115.33,1,0,0,56.1
2025-08-02T23:30:00+02:00,237,0,0,113,94,0,0,115.67,1,0,0,56.1
2025-08-02T23:45:00+02:00,226,0,0,108,94,0,0,109.33,1,0,0,56.1
2025-08-03T00:00:00+02:00,192,0,0,97,94,0,0,87.67,1,0,0,56.1
2025-08-03T00:15:00+02:00,3029,0,0,1455,93,0,0,1566.33,1,0,0,56.1
2025-08-03T00:30:00+02:00,2563,0,0,1246,89,0,0,1310.33,1,0,0,56.1
2025-08-03T00:45:00+02:00,251,0,0,124,89,0,0,119.67,1,0,0,56.1
2025-08-03T01:00:00+02:00,217,0,0,107,89,0,0,102.33,1,0,0,56.1
2025-08-03T01:15:00+02:00,242,0,0,118,88,0,0,116.67,1,0,0,56.1
2025-08-03T01:30:00+02:00,232,0,0,112,88,0,0,112.67,1,0,0,56.1
2025-08-03T01:45:00+02:00,725,0,0,358,88,0,0,358.33,1,0,0,56.1
2025-08-03T02:00:00+02:00,768,0,0,375,87,0,0,386.67,1,0,0,56.1
2025-08-03T02:15:00+02:00,370,0,0,180,86,0,0,181.33,1,0,0,56.1
2025-08-03T02:30:00+02:00,173,0,0,85,86,0,0,79.67,1,0,0,56.1
2025-08-03T02:45:00+02:00,172,0,0,85,86,0,0,79,1,0,0,56.1
2025-08-03T03:00:00+02:00,231,0,0,112,86,0,0,111.33,1,0,0,56.1
2025-08-03T03:15:00+02:00,239,0,0,116,86,0,0,116,1,0,0,56.1
2025-08-03T03:30:00+02:00,391,0,0,189,85,0,0,194.33,1,0,0,56.1
2025-08-03T03:45:00+02:00,426,0,0,207,85,0,0,212.67,1,0,0,56.1
2025-08-03T04:00:00+02:00,299,0,0,144,85,0,0,147,1,0,0,56.1
2025-08-03T04:15:00+02:00,171,0,0,82,85,0,0,79.67,1,0,0,56.1
2025-08-03T04:30:00+02:00,169,0,0,81,85,0,0,79.33,1,0,0,56.1
2025-08-03T04:45:00+02:00,180,0,0,87,85,0,0,84.67,1,0,0,56.1
2025-08-03T05:00:00+02:00,256,1,0,123,84,0.67,1,124,1,0,0,56.1
2025-08-03T05:15:00+02:00,463,4,0,224,84,4.33,1,226.33,1,0,0,56.1
2025-08-03T05:30:00+02:00,428,4,0,204,84,4.33,1,211.67,1,0,0,56.1
2025-08-03T05:45:00+02:00,271,1,0,131,83,1.33,1,130.33,1,0,0,56.1
2025-08-03T06:00:00+02:00,165,1,0,79,83,0.67,1,77.67,1,0,0,56.1
2025-08-03T06:15:00+02:00,151,6,0,69,83,5.67,1,68.67,1,0,0,56.1
2025-08-03T06:30:00+02:00,99,47,0,23,83,47,1,20,1,0,0,56.1
2025-08-03T06:45:00+02:00,150,125,0,24,83,124.67,1,-2.33,1,0,0,56.1
2025-08-03T07:00:00+02:00,219,199,0,17,83,199,1,-4.33,1,0,0,56.1
2025-08-03T07:15:00+02:00,223,270,0,15,83,270,1,-62.33,1,0,0,56.1
2025-08-03T07:30:00+02:00,3775,326,0,1682,81,325.67,1,1760,1,0,0,56.1
2025-08-03T07:45:00+02:00,4023,376,0,1813,77,376,1,1825,1,0,0,56.1
2025-08-03T08:00:00+02:00,769,512,0,263,76,512.33,1,-10.33,1,0,0,56.1
2025-08-03T08:15:00+02:00,738,641,0,215,76,641,1,-122.33,1,0,0,56.1
2025-08-03T08:30:00+02:00,782,874,0,168,75,873.67,1,-263.67,1,0,0,56.1
2025-08-03T08:45:00+02:00,221,975,0,8,75,975,1,-761.67,1,0,0,56.1
2025-08-03T09:00:00+02:00,728,956,0,157,75,956.33,1,-389.33,1,0,0,56.1
2025-08-03T09:15:00+02:00,645,1121,0,104,74,1120.67,1,-583.67,1,0,0,56.1
2025-08-03T09:30:00+02:00,1024,1512,0,21,74,1512.33,1,-512.33,1,0,0,56.1
2025-08-03T09:45:00+02:00,881,1935,0,9,74,1934.67,1,-1063,1,0,0,56.1
2025-08-03T10:00:00+02:00,1112,2103,0,9,74,2103,1,-1000,1,0,0,56.1
2025-08-03T10:15:00+02:00,1286,2442,0,9,74,2442.33,1,-1166,1,0,0,56.1
2025-08-03T10:30:00+02:00,1301,2344,0,14,74,2344.33,1,-1058.67,1,0,0,56.1
2025-08-03T10:45:00+02:00,123,1102,0,9,74,1102.33,1,-990.33,1,0,0,56.1
2025-08-03T11:00:00+02:00,49,1723,321,3,74,1723,1,-1589.67,1,0,0,56.1
2025-08-03T11:15:00+02:00,0,590,379,0,75,590,1,-486.33,1,0,0,56.1
2025-08-03T11:30:00+02:00,0,646,456,0,76,645.67,1,-586,1,0,0,56.1
2025-08-03T11:45:00+02:00,0,2004,550,0,77,2003.67,1,-1815,1,0,0,56.1
2025-08-03T12:00:00+02:00,159,3056,198,0,77,3056.33,1,-2819.67,1,0,0,56.1
2025-08-03T12:15:00+02:00,186,3351,0,0,77,3351,1,-3175,1,0,0,56.1
2025-08-03T12:30:00+02:00,154,4246,0,0,77,4246,1,-4098.67,1,0,0,56.1
2025-08-03T12:45:00+02:00,181,4391,0,0,77,4391,1,-4220.67,1,0,0,56.1
2025-08-03T13:00:00+02:00,161,2492,0,0,77,2491.67,1,-2333,1,0,0,56.1
2025-08-03T13:15:00+02:00,181,1773,0,1,77,1773.33,1,-1595.67,1,0,0,56.1
2025-08-03T13:30:00+02:00,248,730,0,0,77,730,1,-484,1,0,0,56.1
2025-08-03T13:45:00+02:00,232,1019,0,0,77,1019,1,-789,1,0,0,56.1
2025-08-03T14:00:00+02:00,72,2993,428,0,77,2993.33,1,-2834.33,1,0,0,56.1
2025-08-03T14:15:00+02:00,5,5331,706,0,78,5330.67,1,-5164.67,1,0,0,56.1
2025-08-03T14:30:00+02:00,21,2957,703,0,79,2957,1,-2797.67,1,0,0,56.1
2025-08-03T14:45:00+02:00,0,1972,709,0,80,1972.33,1,-1821.33,1,0,0,56.1
2025-08-03T15:00:00+02:00,0,3794,2699,0,82,3794,1,-3642,1,0,0,56.1
2025-08-03T15:15:00+02:00,0,2531,2141,0,87,2531,1,-2367.67,1,0,0,56.1
2025-08-03T15:30:00+02:00,0,1573,1282,0,89,1573,1,-1451,1,0,0,56.1
2025-08-03T15:45:00+02:00,0,1491,1272,0,91,1491.33,1,-1545,1,0,0,56.1
2025-08-03T16:00:00+02:00,0,3011,2683,0,95,3011.33,1,-3053.67,1,0,0,56.1
2025-08-03T16:15:00+02:00,0,3603,2885,0,99,3602.67,1,-3554,1,0,0,56.1
2025-08-03T16:30:00+02:00,78,3524,1278,2,100,3524.33,1,-3393.67,1,0,0,56.1
2025-08-03T16:45:00+02:00,216,1996,0,6,100,1996,1,-1786.33,1,0,0,56.1
2025-08-03T17:00:00+02:00,207,1571,0,6,100,1571,1,-1370,1,0,0,56.1
2025-08-03T17:15:00+02:00,114,954,0,5,100,954,1,-845.67,1,0,0,56.1
2025-08-03T17:30:00+02:00,80,522,0,5,100,522.33,1,-447.33,1,0,0,56.1
2025-08-03T17:45:00+02:00,657,688,0,188,100,688.33,1,-223.33,1,0,0,56.1
2025-08-03T18:00:00+02:00,709,623,0,221,99,623,1,-138,1,0,0,56.1
2025-08-03T18:15:00+02:00,613,669,0,179,99,669,1,-239,1,0,0,56.1
2025-08-03T18:30:00+02:00,487,552,0,101,98,551.67,1,-168.67,1,0,0,56.1
2025-08-03T18:45:00+02:00,199,678,0,7,98,678.33,1,-486.33,1,0,0,56.1
2025-08-03T19:00:00+02:00,539,824,0,32,98,823.67,1,-320.67,1,0,0,56.1
2025-08-03T19:15:00+02:00,798,378,0,302,97,378,1,113.67,1,0,0,56.1
2025-08-03T19:30:00+02:00,845,301,0,350,97,301.33,1,189.67,1,0,0,56.1
2025-08-03T19:45:00+02:00,90,242,0,7,97,242,1,-158.33,1,0,0,56.1
2025-08-03T20:00:00+02:00,1012,211,0,398,96,211.33,1,396.67,1,0,0,56.1
2025-08-03T20:15:00+02:00,238,149,0,58,96,149.33,1,23,1,0,0,56.1
2025-08-03T20:30:00+02:00,197,77,0,61,96,77.33,1,50.33,1,0,0,56.1
2025-08-03T20:45:00+02:00,156,35,0,60,96,35,1,54,1,0,0,56.1
2025-08-03T21:00:00+02:00,179,2,0,88,96,1.67,1,81,1,0,0,56.1
2025-08-03T21:15:00+02:00,177,0,0,89,96,0,0,80.33,1,0,0,56.1
2025-08-03T21:30:00+02:00,263,1,0,128,95,1,1,126,1,0,0,56.1
2025-08-03T21:45:00+02:00,403,2,0,197,95,2.33,1,195.33,1,0,0,56.1
2025-08-03T22:00:00+02:00,418,2,0,206,95,1.67,1,204,1,0,0,56.1
2025-08-03T22:15:00+02:00,239,0,0,116,94,0,0,115,1,0,0,56.1
2025-08-03T22:30:00+02:00,229,0,0,113,94,0,0,108.67,1,0,0,56.1
2025-08-03T22:45:00+02:00,209,0,0,104,94,0,0,98,1,0,0,56.1
2025-08-03T23:00:00+02:00,171,0,0,87,94,0,0,77.33,1,0,0,56.1
2025-08-03T23:15:00+02:00,369,0,0,176,94,0,0,184.33,1,0,0,56.1
2025-08-03T23:30:00+02:00,374,0,0,183,93,0,0,184,1,0,0,56.1
2025-08-03T23:45:00+02:00,304,0,0,149,93,0,0,147.33,1,0,0,56.1
2025-08-04T00:00:00+02:00,226,0,0,109,93,0,0,110.67,1,0,0,56.1
2025-08-04T00:15:00+02:00,226,0,0,109,93,0,0,108.67,1,0,0,56.1
2025-08-04T00:30:00+02:00,220,0,0,108,92,0,0,103.67,1,0,0,56.1
2025-08-04T00:45:00+02:00,371,0,0,181,92,0,0,181.33,1,0,0,56.1
2025-08-04T01:00:00+02:00,4594,0,0,2236,90,0,0,2349.67,1,0,0,56.1
2025-08-04T01:15:00+02:00,2018,0,0,1019,86,0,0,989.67,1,0,0,56.1
2025-08-04T01:30:00+02:00,208,0,0,101,86,0,0,98.67,1,0,0,56.1
2025-08-04T01:45:00+02:00,246,0,0,121,86,0,0,117.67,1,0,0,56.1
2025-08-04T02:00:00+02:00,236,0,0,113,86,0,0,114,1,0,0,56.1
2025-08-04T02:15:00+02:00,225,0,0,108,85,0,0,108,1,0,0,56.1
2025-08-04T02:30:00+02:00,332,0,0,162,85,0,0,161.67,1,0,0,56.1
2025-08-04T02:45:00+02:00,378,0,0,184,85,0,0,186.33,1,0,0,56.1
2025-08-04T03:00:00+02:00,324,0,0,158,84,0,0,158.33,1,0,0,56.1
2025-08-04T03:15:00+02:00,170,0,0,84,84,0,0,77.33,1,0,0,56.1
2025-08-04T03:30:00+02:00,207,0,0,102,84,0,0,97.67,1,0,0,56.1
2025-08-04T03:45:00+02:00,248,0,0,123,84,0,0,117.33,1,0,0,56.1
2025-08-04T04:00:00+02:00,233,0,0,112,84,0,0,112.67,1,0,0,56.1
2025-08-04T04:15:00+02:00,428,0,0,211,83,0,0,208.67,1,0,0,56.1
2025-08-04T04:30:00+02:00,396,0,0,193,83,0,0,194.33,1,0,0,56.1
2025-08-04T04:45:00+02:00,253,0,0,125,83,0,0,120.33,1,0,0,56.1
2025-08-04T05:00:00+02:00,170,0,0,84,83,0,0,77.67,1,0,0,56.1
2025-08-04T05:15:00+02:00,173,0,0,85,83,0,0,79.33,1,0,0,56.1
2025-08-04T05:30:00+02:00,221,1,0,108,82,1,1,103.67,1,0,0,56.1
2025-08-04T05:45:00+02:00,296,4,0,140,82,3.67,1,145.67,1,0,0,56.1
2025-08-04T06:00:00+02:00,450,6,0,215,82,6,1,221.33,1,0,0,56.1
2025-08-04T06:15:00+02:00,421,4,0,204,81,4.33,1,204,1,0,0,56.1
2025-08-04T06:30:00+02:00,170,4,0,80,81,4.33,1,77.67,1,0,0,56.1
2025-08-04T06:45:00+02:00,88,41,0,27,81,40.67,1,12.67,1,0,0,56.1
2025-08-04T07:00:00+02:00,79,141,0,7,81,140.67,1,-69,1,0,0,56.1
2025-08-04T07:15:00+02:00,3074,194,0,1432,80,193.67,1,1441,1,0,0,56.1
2025-08-04T07:30:00+02:00,4702,264,0,2203,76,264.33,1,2228,1,0,0,56.1
2025-08-04T07:45:00+02:00,227,363,0,8,75,363,1,-144.33,1,0,0,56.1
2025-08-04T08:00:00+02:00,1209,291,0,472,74,291.33,1,441.33,1,0,0,56.1
2025-08-04T08:15:00+02:00,103,337,0,8,74,336.67,1,-241.33,1,0,0,56.1
2025-08-04T08:30:00+02:00,77,772,0,8,74,772,1,-703.33,1,0,0,56.1
2025-08-04T08:45:00+02:00,85,1059,0,8,74,1058.67,1,-981.33,1,0,0,56.1
2025-08-04T09:00:00+02:00,630,785,0,155,73,785.33,1,-314.33,1,0,0,56.1
2025-08-04T09:15:00+02:00,858,490,0,255,73,489.67,1,107.67,1,0,0,56.1
2025-08-04T09:30:00+02:00,953,445,0,335,72,444.67,1,169.33,1,0,0,56.1
2025-08-04T09:45:00+02:00,158,624,0,8,72,624,1,-473.67,1,0,0,56.1
2025-08-04T10:00:00+02:00,643,646,181,187,72,645.67,1,-156.33,1,0,0,56.1
2025-08-04T10:15:00+02:00,694,583,196,230,72,582.67,1,-63.33,1,0,0,56.1
2025-08-04T10:30:00+02:00,0,515,312,0,72,515.33,1,-450.67,1,0,0,56.1
2025-08-04T10:45:00+02:00,2,764,301,0,72,763.67,1,-671,1,0,0,56.1
2025-08-04T11:00:00+02:00,630,1049,524,161,73,1049,1,-497.33,1,0,0,56.1
2025-08-04T11:15:00+02:00,508,1382,693,33,74,1382.33,1,-750,1,0,0,56.1
2025-08-04T11:30:00+02:00,64,2127,1038,0,76,2126.67,1,-2081,1,0,0,56.1
2025-08-04T11:45:00+02:00,164,2474,0,0,76,2474,1,-2311.67,1,0,0,56.1
2025-08-04T12:00:00+02:00,648,3020,586,0,76,3020.33,1,-1786.33,1,0,0,56.1
2025-08-04T12:15:00+02:00,928,4794,927,0,77,4794.33,1,-2932.67,1,0,0,56.1
2025-08-04T12:30:00+02:00,1083,5111,932,0,78,5111.33,1,-3089.33,1,0,0,56.1
2025-08-04T12:45:00+02:00,1538,6815,948,0,80,6814.67,1,-4354,1,0,0,56.1
2025-08-04T13:00:00+02:00,0,5728,934,0,81,5727.67,1,-5553.67,1,0,0,56.1
2025-08-04T13:15:00+02:00,2,5720,946,0,82,5720,1,-5575,1,0,0,56.1
2025-08-04T13:30:00+02:00,0,6104,961,0,82,6104.33,1,-5942.33,1,0,0,56.1
2025-08-04T13:45:00+02:00,2,6127,957,0,84,6126.67,1,-5924.33,1,0,0,56.1
2025-08-04T14:00:00+02:00,0,5220,777,0,84,5220.33,1,-5087,1,0,0,56.1
2025-08-04T14:15:00+02:00,15,4031,657,0,85,4030.67,1,-3762.33,1,0,0,56.1
2025-08-04T14:30:00+02:00,17,4816,667,0,86,4816,1,-4605,1,0,0,56.1
2025-08-04T14:45:00+02:00,10,5721,660,0,87,5721,1,-5546.67,1,0,0,56.1
2025-08-04T15:00:00+02:00,4,4278,1811,0,89,4278.33,1,-4244.33,1,0,0,56.1
2025-08-04T15:15:00+02:00,0,2550,2171,0,93,2549.67,1,-2366.67,1,0,0,56.1
2025-08-04T15:30:00+02:00,0,2149,1917,0,96,2148.67,1,-2127.67,1,0,0,56.1
2025-08-04T15:45:00+02:00,2,2100,1704,0,99,2099.67,1,-1934.67,1,0,0,56.1
2025-08-04T16:00:00+02:00,197,3181,0,7,100,3181,1,-2990.33,1,0,0,56.1
2025-08-04T16:15:00+02:00,163,4261,0,7,100,4261,1,-4115.67,1,0,0,56.1
2025-08-04T16:30:00+02:00,76,4558,0,7,100,4558.33,1,-4491,1,0,0,56.1
2025-08-04T16:45:00+02:00,78,4111,0,8,100,4111,1,-4039.67,1,0,0,56.1
2025-08-04T17:00:00+02:00,109,3714,0,7,100,3714.33,1,-3612.67,1,0,0,56.1
2025-08-04T17:15:00+02:00,124,3108,0,7,100,3108,1,-2992,1,0,0,56.1
2025-08-04T17:30:00+02:00,215,1749,0,6,100,1749,1,-1541.33,1,0,0,56.1
2025-08-04T17:45:00+02:00,209,1577,0,6,100,1576.67,1,-1374.33,1,0,0,56.1
2025-08-04T18:00:00+02:00,132,1757,0,6,100,1756.67,1,-1631,1,0,0,56.1
2025-08-04T18:15:00+02:00,82,1346,0,6,100,1345.67,1,-1272,1,0,0,56.1
2025-08-04T18:30:00+02:00,80,1239,0,5,100,1239,1,-1165,1,0,0,56.1
2025-08-04T18:45:00+02:00,87,914,0,5,100,914,1,-832.33,1,0,0,56.1
2025-08-04T19:00:00+02:00,137,649,0,5,100,648.67,1,-516.33,1,0,0,56.1
